"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(3,1)) []","dB(S(4,1)) []"
1.124,-3.86840697077418,-6.96041173236476,-13.463676275099,-5.19044621106174
1.125,-3.86512262786347,-6.9657319465092,-13.4815011503901,-5.18939353999736
1.126,-3.8618416462731,-6.97108168459725,-13.4992628620071,-5.18834569905304
1.127,-3.85856408457842,-6.97646110665712,-13.5169591158135,-5.18730274115539
1.128,-3.85529000178564,-6.98187037347005,-13.5345875836529,-5.18626471961124
1.129,-3.85201945733448,-6.98730964657185,-13.5521459032698,-5.18523168810995
1.13,-3.84875251110094,-6.99277908825439,-13.5696316782472,-5.18420370072583
1.131,-3.84548922339991,-6.99827886156706,-13.5870424779621,-5.18318081192041
1.132,-3.84222965498796,-7.00380913031815,-13.6043758375592,-5.1821630765449
1.133,-3.838973867066,-7.00937005907619,-13.6216292579435,-5.18115054984248
1.134,-3.83572192128202,-7.01496181317126,-13.638800205793,-5.18014328745075
1.135,-3.83247387973386,-7.02058455869626,-13.6558861135922,-5.17914134540407
1.136,-3.82922980497193,-7.02623846250805,-13.6728843796863,-5.17814478013599
1.137,-3.82598976000197,-7.03192369222863,-13.6897923683584,-5.17715364848165
1.138,-3.82275380828784,-7.03764041624621,-13.7066074099287,-5.17616800768019
1.139,-3.81952201375428,-7.04338880371624,-13.7233268008778,-5.17518791537718
1.14,-3.81629444078967,-7.0491690245624,-13.739947803995,-5.17421342962702
1.141,-3.8130711542489,-7.05498124947747,-13.756467648551,-5.17324460889543
1.142,-3.8098522194561,-7.06082564992417,-13.7728835304966,-5.17228151206186
1.143,-3.8066377022075,-7.06670239813601,-13.7891926126894,-5.17132419842195
1.144,-3.80342766877423,-7.07261166711791,-13.805392025147,-5.17037272768998
1.145,-3.80022218590516,-7.07855363064695,-13.8214788653288,-5.16942716000136
1.146,-3.79702132082974,-7.08452846327285,-13.8374501984476,-5.16848755591506
1.147,-3.79382514126086,-7.09053634031857,-13.8533030578105,-5.16755397641616
1.148,-3.79063371539769,-7.09657743788067,-13.869034445191,-5.16662648291826
1.149,-3.78744711192856,-7.10265193282972,-13.8846413312326,-5.16570513726604
1.15,-3.78426540003383,-7.10876000281057,-13.9001206558844,-5.16479000173769
1.151,-3.78108864938875,-7.11490182624254,-13.9154693288701,-5.1638811390475
1.152,-3.77791693016639,-7.12107758231957,-13.9306842301908,-5.16297861234829
1.153,-3.77475031304053,-7.12728745101026,-13.9457622106619,-5.16208248523399
1.154,-3.77158886918853,-7.13353161305779,-13.9607000924853,-5.16119282174212
1.155,-3.76843267029427,-7.13981024997984,-13.975494669858,-5.16030968635636
1.156,-3.7652817885511,-7.14612354406834,-13.990142709617,-5.15943314400905
1.157,-3.76213629666471,-7.15247167838918,-14.0046409519203,-5.15856326008376
1.158,-3.75899626785608,-7.15885483678175,-14.0189861109678,-5.15770010041781
1.159,-3.75586177586447,-7.16527320385853,-14.0331748757585,-5.15684373130484
1.16,-3.7527328949503,-7.17172696500441,-14.0472039108879,-5.15599421949734
1.161,-3.74960969989814,-7.17821630637601,-14.0610698573844,-5.15515163220926
1.162,-3.7464922660197,-7.18474141490092,-14.0747693335855,-5.15431603711852
1.163,-3.74338066915673,-7.1913024782767,-14.0882989360543,-5.15348750236963
1.164,-3.74027498568404,-7.19789968496994,-14.1016552405373,-5.1526660965762
1.165,-3.73717529251247,-7.2045332242151,-14.1148348029626,-5.1518518888236
1.166,-3.73408166709188,-7.21120328601324,-14.1278341604796,-5.15104494867147
1.167,-3.73099418741411,-7.21791006113069,-14.1406498325409,-5.15024534615633
1.168,-3.72791293201604,-7.22465374109756,-14.1532783220257,-5.14945315179418
1.169,-3.72483797998252,-7.23143451820612,-14.1657161164047,-5.14866843658309
1.17,-3.7217694109494,-7.23825258550906,-14.1779596889482,-5.14789127200579
1.171,-3.71870730510658,-7.24510813681767,-14.1900054999753,-5.14712173003223
1.172,-3.71565174320096,-7.25200136669983,-14.2018499981458,-5.14635988312227
1.173,-3.71260280653951,-7.25893247047784,-14.2134896217939,-5.14560580422817
1.174,-3.70956057699227,-7.26590164422621,-14.2249208003039,-5.1448595667973
1.175,-3.70652513699535,-7.27290908476923,-14.2361399555271,-5.14412124477468
1.176,-3.70349656955404,-7.27995498967842,-14.2471435032406,-5.1433909126056
1.177,-3.70047495824575,-7.28703955726982,-14.2579278546466,-5.14266864523825
1.178,-3.69746038722312,-7.29416298660116,-14.268489417912,-5.14195451812629
1.179,-3.694452941217,-7.30132547746884,-14.2788245997485,-5.14124860723154
1.18,-3.69145270553954,-7.30852723040475,-14.2889298070316,-5.14055098902647
1.181,-3.68845976608722,-7.31576844667298,-14.2988014484581,-5.13986174049696
1.182,-3.68547420934387,-7.32304932826628,-14.3084359362418,-5.13918093914476
1.183,-3.68249612238375,-7.33037007790241,-14.3178296878457,-5.13850866299024
1.184,-3.67952559287459,-7.33773089902033,-14.3269791277505,-5.13784499057491
1.185,-3.67656270908062,-7.34513199577615,-14.3358806892578,-5.13719000096407
1.186,-3.67360755986567,-7.35257357303893,-14.3445308163272,-5.1365437737494
1.187,-3.67066023469616,-7.36005583638632,-14.3529259654458,-5.1359063890516
1.188,-3.6677208236442,-7.36757899209997,-14.3610626075293,-5.13527792752298
1.189,-3.66478941739063,-7.37514324716073,-14.3689372298522,-5.13465847035003
1.19,-3.66186610722805,-7.38274880924374,-14.3765463380068,-5.13404809925611
1.191,-3.65895098506392,-7.39039588671322,-14.383886457889,-5.13344689650396
1.192,-3.65604414342354,-7.39808468861707,-14.3909541377088,-5.13285494489837
1.193,-3.65314567545318,-7.4058154246813,-14.3977459500239,-5.13227232778871
1.194,-3.65025567492306,-7.41358830530423,-14.404258493795,-5.13169912907158
1.195,-3.64737423623043,-7.42140354155041,-14.4104883964605,-5.13113543319338
1.196,-3.64450145440262,-7.42926134514441,-14.4164323160282,-5.13058132515286
1.197,-3.64163742510006,-7.43716192846427,-14.4220869431823,-5.13003689050375
1.198,-3.63878224461931,-7.44510550453479,-14.4274490034037,-5.12950221535731
1.199,-3.63593600989616,-7.45309228702056,-14.4325152591008,-5.1289773863849
1.2,-3.63309881850857,-7.46112249021872,-14.4372825117487,-5.12846249082054
1.201,-3.63027076867975,-7.46919632905149,-14.4417476040339,-5.12795761646348
1.202,-3.6274519592812,-7.4773140190584,-14.4459074220034,-5.12746285168075
1.203,-3.62464248983567,-7.48547577638831,-14.4497588972134,-5.1269782854097
1.204,-3.62184246052024,-7.49368181779114,-14.4532990088768,-5.12650400716055
1.205,-3.61905197216927,-7.50193236060929,-14.4565247860066,-5.1260401070189
1.206,-3.61627112627744,-7.51022762276881,-14.4594333095508,-5.12558667564826
1.207,-3.61350002500275,-7.51856782277026,-14.4620217145184,-5.1251438042926
1.208,-3.61073877116945,-7.52695317967933,-14.4642871920919,-5.1247115847788
1.209,-3.6079874682711,-7.53538391311704,-14.4662269917241,-5.12429010951918
1.21,-3.60524622047352,-7.54386024324977,-14.4678384232162,-5.123879471514
1.211,-3.60251513261769,-7.55238239077887,-14.4691188587742,-5.12347976435391
1.212,-3.59979431022282,-7.56095057693,-14.4700657350411,-5.12309108222242
1.213,-3.59708385948923,-7.56956502344214,-14.4706765551003,-5.12271351989839
1.214,-3.5943838873013,-7.57822595255618,-14.4709488904505,-5.12234717275844
1.215,-3.59169450123038,-7.58693358700336,-14.470880382945,-5.1219921367794
1.216,-3.58901580953777,-7.5956881499931,-14.4704687466959,-5.12164850854074
1.217,-3.58634792117759,-7.6044898652007,-14.4697117699386,-5.12131638522696
1.218,-3.58369094579966,-7.61333895675453,-14.4686073168533,-5.12099586463
1.219,-3.58104499375242,-7.62223564922292,-14.4671533293423,-5.12068704515163
1.22,-3.5784101760858,-7.63118016760063,-14.4653478287585,-5.1203900258058
1.221,-3.57578660455408,-7.64017273729492,-14.4631889175832,-5.12010490622103
1.222,-3.5731743916187,-7.64921358411131,-14.4606747810507,-5.1198317866427
1.223,-3.57057365045117,-7.65830293423878,-14.4578036887156,-5.11957076793542
1.224,-3.56798449493584,-7.66744101423469,-14.4545739959624,-5.11932195158532
1.225,-3.56540703967271,-7.67662805100923,-14.4509841454524,-5.11908543970232
1.226,-3.56284139998022,-7.68586427180937,-14.4470326685078,-5.11886133502246
1.227,-3.56028769189806,-7.69514990420253,-14.4427181864284,-5.11864974091012
1.228,-3.55774603218989,-7.70448517605958,-14.4380394117403,-5.11845076136024
1.229,-3.55521653834607,-7.71387031553759,-14.4329951493741,-5.11826450100061
1.23,-3.55269932858648,-7.72330555106193,-14.4275842977694,-5.118091065094
1.231,-3.55019452186308,-7.73279111130806,-14.421805849905,-5.11793055954038
1.232,-3.54770223786273,-7.74232722518265,-14.4156588942528,-5.11778309087906
1.233,-3.54522259700979,-7.75191412180432,-14.4091426156527,-5.11764876629088
1.234,-3.54275572046878,-7.76155203048388,-14.4022562961084,-5.11752769360026
1.235,-3.54030173014704,-7.77124118070391,-14.3949993155007,-5.11741998127734
1.236,-3.53786074869729,-7.78098180209798,-14.3873711522196,-5.11732573844006
1.237,-3.53543289952026,-7.79077412442921,-14.3793713837117,-5.11724507485619
1.238,-3.53301830676723,-7.80061837756829,-14.3709996869432,-5.11717810094537
1.239,-3.53061709534257,-7.81051479147095,-14.3622558387772,-5.11712492778109
1.24,-3.5282293909063,-7.82046359615489,-14.353139716265,-5.11708566709272
1.241,-3.52585531987654,-7.83046502167604,-14.3436512968499,-5.11706043126741
1.242,-3.52349500943198,-7.84051929810423,-14.333790658485,-5.11704933335204
1.243,-3.52114858751436,-7.85062665549834,-14.3235579796624,-5.11705248705513
1.244,-3.51881618283087,-7.86078732388066,-14.3129535393558,-5.11707000674867
1.245,-3.51649792485653,-7.87100153321077,-14.3019777168751,-5.11710200747002
1.246,-3.51419394383658,-7.88126951335862,-14.2906309916349,-5.11714860492368
1.247,-3.51190437078879,-7.89159149407709,-14.2789139428354,-5.1172099154831
1.248,-3.50962933750581,-7.9019677049737,-14.2668272490577,-5.1172860561924
1.249,-3.5073689765574,-7.91239837548179,-14.2543716877738,-5.11737714476815
1.25,-3.5051234212927,-7.92288373483087,-14.2415481347721,-5.11748329960101
1.251,-3.50289280584249,-7.9334240120163,-14.2283575635,-5.1176046397574
1.252,-3.50067726512128,-7.94401943576821,-14.2148010443233,-5.11774128498117
1.253,-3.49847693482956,-7.95467023451969,-14.2008797437062,-5.11789335569511
1.254,-3.49629195145587,-7.96537663637417,-14.1865949233105,-5.11806097300259
1.255,-3.49412245227891,-7.97613886907206,-14.1719479390183,-5.11824425868902
1.256,-3.49196857536958,-7.98695715995653,-14.1569402398781,-5.11844333522338
1.257,-3.48983045959301,-7.99783173593858,-14.1415733669769,-5.11865832575964
1.258,-3.48770824461051,-8.0087628234611,-14.1258489522403,-5.1188893541382
1.259,-3.48560207088157,-8.01975064846231,-14.1097687171624,-5.11913654488722
1.26,-3.48351207966572,-8.03079543633809,-14.0933344714682,-5.119400023224
1.261,-3.48143841302442,-8.0418974119036,-14.0765481117102,-5.11967991505625
1.262,-3.47938121382289,-8.05305679935393,-14.0594116198022,-5.11997634698335
1.263,-3.4773406257319,-8.06427382222384,-14.0419270614925,-5.12028944629756
1.264,-3.4753167932295,-8.07554870334657,-14.0240965847787,-5.1206193409852
1.265,-3.47330986160277,-8.08688166481162,-14.0059224182678,-5.12096615972775
1.266,-3.47131997694944,-8.09827292792171,-13.987406869483,-5.12133003190296
1.267,-3.46934728617954,-8.10972271314854,-13.9685523231215,-5.1217110875859
1.268,-3.46739193701696,-8.12123124008773,-13.9493612392637,-5.12210945754991
1.269,-3.46545407800101,-8.13279872741259,-13.9298361515405,-5.12252527326758
1.27,-3.46353385848786,-8.14442539282689,-13.9099796652568,-5.12295866691164
1.271,-3.46163142865204,-8.15611145301656,-13.8897944554789,-5.12340977135581
1.272,-3.45974693948779,-8.1678571236002,-13.8692832650846,-5.1238787201756
1.273,-3.45788054281042,-8.17966261907864,-13.8484489027824,-5.12436564764909
1.274,-3.4560323912576,-8.19152815278321,-13.8272942411004,-5.12487068875758
1.275,-3.4542026382906,-8.20345393682292,-13.8058222143484,-5.12539397918629
1.276,-3.45239143819551,-8.21544018203035,-13.7840358165577,-5.12593565532494
1.277,-3.45059894608436,-8.22748709790659,-13.7619380993989,-5.12649585426828
1.278,-3.44882531789619,-8.23959489256455,-13.7395321700827,-5.12707471381662
1.279,-3.44707071039814,-8.25176377267141,-13.7168211892462,-5.12767237247623
1.28,-3.44533528118638,-8.26399394338951,-13.6938083688267,-5.12828896945973
1.281,-3.44361918868706,-8.27628560831609,-13.6704969699268,-5.12892464468643
1.282,-3.44192259215716,-8.2886389694216,-13.6468903006728,-5.12957953878258
1.283,-3.44024565168534,-8.30105422698673,-13.6229917140704,-5.13025379308158
1.284,-3.43858852819263,-8.31353157953803,-13.5988046058581,-5.13094754962412
1.285,-3.43695138343319,-8.32607122378211,-13.5743324123639,-5.1316609511583
1.286,-3.43533437999488,-8.3386733545384,-13.5495786083649,-5.1323941411396
1.287,-3.4337376812999,-8.35133816467047,-13.5245467049547,-5.13314726373092
1.288,-3.43216145160521,-8.36406584501589,-13.4992402474192,-5.13392046380239
1.289,-3.43060585600309,-8.3768565843145,-13.4736628131246,-5.13471388693128
1.29,-3.42907106042139,-8.38971056913515,-13.4478180094186,-5.13552767940174
1.291,-3.42755723162396,-8.40262798380093,-13.4217094715477,-5.13636198820451
1.292,-3.42606453721084,-8.41560901031274,-13.3953408605928,-5.13721696103655
1.293,-3.42459314561846,-8.42865382827124,-13.3687158614249,-5.13809274630061
1.294,-3.42314322611973,-8.44176261479708,-13.3418381806821,-5.13898949310476
1.295,-3.42171494882414,-8.45493554444959,-13.3147115447713,-5.13990735126177
1.296,-3.42030848467766,-8.46817278914356,-13.2873396978948,-5.14084647128851
1.297,-3.41892400546273,-8.48147451806437,-13.2597264001048,-5.14180700440521
1.298,-3.41756168379801,-8.49484089758131,-13.2318754253857,-5.14278910253471
1.299,-3.41622169313819,-8.50827209115908,-13.2037905597682,-5.14379291830157
1.3,-3.41490420777365,-8.52176825926742,-13.1754755994728,-5.14481860503112
1.301,-3.41360940283009,-8.53532955928888,-13.1469343490889,-5.14586631674851
1.302,-3.41233745426802,-8.5489561454246,-13.1181706197858,-5.14693620817757
1.303,-3.41108853888228,-8.56264816859826,-13.0891882275599,-5.14802843473964
1.304,-3.40986283430136,-8.57640577635788,-13.0599909915184,-5.14914315255237
1.305,-3.40866051898671,-8.59022911277575,-13.0305827321996,-5.15028051842838
1.306,-3.40748177223198,-8.60411831834614,-13.0009672699315,-5.15144068987381
1.307,-3.40632677416213,-8.61807352988109,-12.9711484232293,-5.1526238250869
1.308,-3.40519570573249,-8.63209488040392,-12.941130007232,-5.15383008295638
1.309,-3.40408874872773,-8.64618249904056,-12.9109158321793,-5.15505962305982
1.31,-3.40300608576075,-8.66033651090886,-12.8805097019292,-5.1563126056619
1.311,-3.40194790027147,-8.67455703700539,-12.849915412516,-5.15758919171256
1.312,-3.40091437652553,-8.68884419409021,-12.8191367507504,-5.15888954284513
1.313,-3.39990569961294,-8.70319809456906,-12.7881774928607,-5.1602138213743
1.314,-3.39892205544661,-8.71761884637342,-12.7570414031758,-5.16156219029401
1.315,-3.39796363076077,-8.73210655283803,-12.7257322328504,-5.16293481327534
1.316,-3.39703061310935,-8.74666131257597,-12.6942537186321,-5.16433185466416
1.317,-3.39612319086423,-8.76128321935134,-12.6626095816707,-5.1657534794788
1.318,-3.39524155321343,-8.77597236194933,-12.630803526369,-5.16719985340762
1.319,-3.39438589015915,-8.79072882404374,-12.5988392392761,-5.16867114280641
1.32,-3.39355639251577,-8.805552684062,-12.566720388022,-5.17016751469579
1.321,-3.39275325190773,-8.82044401504731,-12.5344506202936,-5.17168913675842
1.322,-3.39197666076733,-8.83540288451835,-12.5020335628521,-5.1732361773362
1.323,-3.39122681233239,-8.85042935432607,-12.4694728205914,-5.17480880542733
1.324,-3.39050390064388,-8.86552348050779,-12.4367719756363,-5.17640719068324
1.325,-3.38980812054334,-8.88068531313848,-12.4039345864818,-5.17803150340549
1.326,-3.38913966767036,-8.89591489617911,-12.370964187171,-5.17968191454252
1.327,-3.38849873845977,-8.91121226732218,-12.3378642865128,-5.18135859568629
1.328,-3.3878855301389,-8.92657745783423,-12.3046383673382,-5.18306171906887
1.329,-3.38730024072461,-8.94201049239543,-12.2712898857941,-5.18479145755887
1.33,-3.38674306902027,-8.95751138893601,-12.2378222706749,-5.1865479846578
1.331,-3.38621421461263,-8.97308015846977,-12.2042389227912,-5.18833147449628
1.332,-3.38571387786858,-8.98871680492431,-12.1705432143741,-5.19014210183022
1.333,-3.3852422599318,-9.00442132496819,-12.1367384885155,-5.19198004203682
1.334,-3.38479956271928,-9.02019370783482,-12.1028280586429,-5.19384547111049
1.335,-3.38438598891778,-9.03603393514308,-12.0688152080285,-5.19573856565864
1.336,-3.38400174198012,-9.05194198071474,-12.0347031893314,-5.19765950289741
1.337,-3.38364702612138,-9.06791781038836,-12.0004952241733,-5.19960846064723
1.338,-3.38332204631503,-9.08396138182994,-11.9661945027447,-5.2015856173283
1.339,-3.38302700828888,-9.10007264434005,-11.9318041834436,-5.20359115195594
1.34,-3.38276211852094,-9.11625153865748,-11.8973273925438,-5.20562524413584
1.341,-3.38252758423517,-9.13249799675943,-11.8627672238926,-5.20768807405917
1.342,-3.3823236133971,-9.14881194165809,-11.8281267386383,-5.20977982249764
1.343,-3.38215041470937,-9.1651932871935,-11.7934089649846,-5.21190067079833
1.344,-3.38200819760708,-9.18164193782298,-11.7586168979728,-5.21405080087851
1.345,-3.38189717225309,-9.19815778840663,-11.7237534992901,-5.21623039522025
1.346,-3.38181754953315,-9.21474072398926,-11.688821697104,-5.21843963686503
1.347,-3.38176954105096,-9.2313906195784,-11.6538243859213,-5.22067870940809
