!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 30, 2016 16:10:23
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U)
1099000000,1.7619225,82.941414,106.49234
1100000000,2.2080016,83.119286,85.257202
1101000000,2.4359777,83.336838,77.581924
1102000000,2.0446191,83.286018,92.336296
1103000000,2.0077085,83.757088,94.816711
1104000000,2.0338647,84.033707,94.05455
1105000000,1.878191,84.281685,102.29012
1106000000,2.1673789,84.260857,88.617393
1107000000,2.0217812,84.62117,95.596619
1108000000,1.7599291,84.759918,110.07878
1109000000,1.9195918,84.971237,101.30122
1110000000,2.0184815,85.21019,96.744156
1111000000,2.2134664,85.390602,88.505615
1112000000,2.117408,85.307678,92.384125
1113000000,2.003052,85.864853,98.607292
1114000000,2.0090196,86.107162,98.72937
1115000000,2.1921611,86.167084,90.58065
1116000000,2.1717165,86.688995,92.26355
1117000000,2.4451611,86.687752,81.951736
1118000000,2.103555,87.14402,96.003212
1119000000,2.3038931,86.785263,87.119217
1120000000,2.2420399,87.116142,90.03405
1121000000,1.8038074,87.590706,112.81224
1122000000,2.0531607,87.94693,99.727684
1123000000,2.186367,87.832489,93.47155
1124000000,2.386888,88.16404,86.113823
1125000000,2.2304904,88.53508,92.734985
1126000000,2.2417548,88.949898,92.926399
1127000000,2.320612,88.978996,89.815643
1128000000,2.2841098,89.118279,91.467026
1129000000,2.2393045,89.630432,94.113548
1130000000,2.2043331,89.295326,95.061516
1131000000,2.1561103,90.081787,98.494797
1132000000,2.0769193,90.466484,102.91674
1133000000,2.0757823,90.376717,102.81666
1134000000,2.1530318,90.580734,99.4729
1135000000,2.3096113,91.091225,93.537094
1136000000,2.1361766,90.861351,100.73406
1137000000,1.8925878,91.356155,114.64414
1138000000,2.485117,91.575531,87.648529
1139000000,1.8844373,92.261368,116.904
1140000000,2.3599603,92.271843,93.377823
1141000000,2.1869454,92.14045,100.53801
1142000000,2.7808597,92.351395,79.362236
1143000000,2.3765514,93.002815,93.866249
1144000000,2.552444,93.336868,87.890938
1145000000,2.0748639,93.372894,108.16935
1146000000,3.0193915,93.637505,74.684395
1147000000,2.4935777,94.116058,91.135574
1148000000,2.4308286,94.239388,93.677307
1149000000,2.8063157,94.430977,81.411812
1150000000,2.622,94.245811,86.862282
1151000000,2.3348656,95.059174,98.853798
1152000000,2.6412082,95.253922,87.677895
1153000000,2.7892594,95.308762,83.103462
1154000000,2.8329496,95.905457,82.628845
1155000000,2.467031,95.852257,94.789558
1156000000,2.4977548,96.375946,94.430717
1157000000,2.4852037,96.373962,94.904099
1158000000,2.6142843,96.423111,90.294716
1159000000,2.600117,96.786285,91.326065
1160000000,3.0649173,96.984169,77.740158
1161000000,2.294234,97.718025,105.07197
1162000000,2.833977,98.181099,85.716339
1163000000,2.4833674,98.165604,97.781609
1164000000,2.9272611,98.2752,83.114029
1165000000,2.2530658,98.68544,108.67725
1166000000,2.5000091,99.241768,98.830902
1167000000,2.5620635,99.149437,96.296219
1168000000,2.7333701,99.342278,90.54641
1169000000,2.7426987,99.655762,90.693741
1170000000,2.8799994,100.36066,87.353493
1171000000,2.4939334,100.47446,101.04597
1172000000,3.0230494,100.78465,83.788727
1173000000,3.3419724,100.93745,75.987083
1174000000,3.1766725,101.3873,80.508789
1175000000,2.7650316,101.42907,92.541534
1176000000,2.9537852,101.96289,87.369049
1177000000,3.3723779,101.68908,76.206337
1178000000,2.9631214,102.3987,87.695313
1179000000,3.0464895,102.84828,85.903969
1180000000,2.9555938,102.96667,88.707802
1181000000,3.3941309,103.20833,77.55323
1182000000,2.9630084,103.97781,89.898605
1183000000,3.1363997,103.98021,84.937309
1184000000,2.8981135,104.00889,91.954117
1185000000,2.984906,104.65762,90.190292
1186000000,3.5919805,104.54665,74.836212
1187000000,3.2507925,105.10477,83.398888
1188000000,3.4577799,105.54154,78.945381
1189000000,3.4139276,106.20677,80.783325
1190000000,3.2970316,106.25369,83.704063
1191000000,3.6595299,106.58936,75.814499
1192000000,3.4189601,106.84611,81.46154
1193000000,3.5905521,106.92249,77.664925
1194000000,3.6516376,107.34842,76.867668
1195000000,3.6645927,107.79385,77.119408
1196000000,3.3934615,107.9081,83.417122
1197000000,3.6540811,108.31286,77.954941
1198000000,3.4939501,108.54378,81.809006
1199000000,3.4457896,109.21317,83.796944
1200000000,3.4943178,109.35593,82.813408
1201000000,4.059474,109.9152,71.905884
1202000000,3.4815412,110.1429,84.109329
1203000000,4.0535331,110.67009,72.832817
1204000000,3.8913143,110.67034,75.863838
1205000000,3.8763664,111.34912,76.933556
1206000000,3.828588,111.22104,77.743103
1207000000,3.9395478,112.0437,76.48967
1208000000,3.5610561,112.41686,85.076706
1209000000,3.9312437,112.76069,77.471107
1210000000,3.5595112,112.93218,85.766083
1211000000,3.5529361,113.36672,86.478241
1212000000,3.7875247,113.4901,81.277435
1213000000,3.8629808,114.03734,80.337074
1214000000,3.85306,114.56672,81.171875
1215000000,3.682452,114.23819,84.518394
1216000000,3.9781072,115.34171,79.52037
1217000000,4.124403,115.12529,76.462654
1218000000,4.3415871,115.54788,73.093994
1219000000,3.9103706,116.75648,82.575302
1220000000,4.2876534,116.77313,75.339592
1221000000,3.7398248,117.01658,86.66021
1222000000,4.2651596,117.2981,76.312439
1223000000,4.4499569,117.08796,72.928085
1224000000,4.4046173,117.80535,74.442535
1225000000,4.3633709,118.33318,75.716255
1226000000,4.6912146,119.07885,71.19046
1227000000,4.8885908,119.38631,68.622749
1228000000,4.4887214,119.9205,75.291344
1229000000,4.9554214,120.51017,68.787903
1230000000,4.3385787,120.29169,78.302818
1231000000,4.6932907,120.5033,72.613617
1232000000,4.8213501,121.04516,71.2323
1233000000,5.0530186,121.51845,68.428688
1234000000,4.8955245,121.6245,70.730034
1235000000,4.7137389,122.67551,74.540993
1236000000,4.8415265,122.9539,72.860428
1237000000,4.4209843,122.96776,79.791473
1238000000,3.904161,123.61681,91.155151
1239000000,4.7179093,123.85001,75.702873
1240000000,4.7637763,124.33533,75.481346
1241000000,4.5926871,125.15443,79.177277
1242000000,4.4856362,125.79159,81.776146
1243000000,4.9181657,125.89204,74.701439
1244000000,5.1341896,126.4428,72.107124
1245000000,5.0280633,126.39878,73.5811
1246000000,4.48417,127.367,83.581886
1247000000,4.6700368,127.46941,80.373451
1248000000,5.7161508,128.43762,66.5644
1249000000,4.7203918,128.36336,80.486977
1250000000,4.5892591,129.05931,83.563065
1251000000,5.3028026,129.62473,72.89373
1252000000,5.6387339,129.62572,68.563293
1253000000,5.1285405,130.55449,76.30793
1254000000,5.1536078,131.58511,76.986298
1255000000,4.8763728,131.45059,81.208054
1256000000,5.4026575,132.11388,73.962151
1257000000,5.1502848,132.28685,77.75499
1258000000,5.4023767,132.4498,74.295082
1259000000,5.4820051,133.47684,74.215279
1260000000,4.9805036,134.02802,82.26194
1261000000,6.2758336,133.67574,65.023285
1262000000,5.7755804,134.25493,71.174461
1263000000,6.2279983,135.04839,66.705841
1264000000,5.8477087,134.98119,70.967949
1265000000,6.1163006,136.03769,68.797211
1266000000,6.252099,136.27567,67.514984
1267000000,6.0311527,137.01906,70.654274
1268000000,6.0612636,137.65349,70.879433
1269000000,6.7085571,137.98671,64.336105
1270000000,6.6849656,138.0827,64.641624
1271000000,6.3973875,138.73427,68.101006
1272000000,6.3026338,139.98114,70.224464
1273000000,6.6954212,139.93086,66.076225
1274000000,6.4228477,140.28188,69.176857
1275000000,6.4131179,141.31021,70.184685
1276000000,6.4961324,142.27049,70.129303
1277000000,6.5304308,142.99985,70.399544
1278000000,6.1647859,143.15118,74.702156
1279000000,6.2619433,142.84241,73.264442
1280000000,6.5008821,143.77661,71.403931
1281000000,6.9531384,144.64561,67.496292
1282000000,6.0689769,144.45251,77.11158
1283000000,7.5432353,145.01602,62.520954
1284000000,6.8207583,146.22783,70.151253
1285000000,6.5373025,146.03322,73.008583
1286000000,6.5039039,147.41165,74.626396
1287000000,7.305377,147.9969,66.939728
1288000000,6.6789389,148.52592,73.664459
1289000000,6.5541086,149.13556,75.616806
1290000000,6.2604027,149.53343,79.533241
1291000000,6.3780322,150.50374,78.983643
1292000000,7.8890419,151.64677,64.780731
1293000000,6.418004,151.16745,79.117233
1294000000,7.9819174,151.90155,64.224098
1295000000,8.8390427,153.13776,58.879215
1296000000,8.6257181,154.06305,60.986801
1297000000,7.2767301,154.00938,72.19397
1298000000,8.2485857,154.93344,64.41349
1299000000,7.9386182,154.5909,66.649902
1300000000,7.6614304,156.24393,70.39267
1301000000,8.8450451,157.07967,61.605297
1302000000,8.0057373,157.27448,68.184807
1303000000,8.5786486,158.18301,64.319656
1304000000,7.7989979,158.29361,70.809578
1305000000,8.7459106,159.4124,63.988701
1306000000,8.8155718,159.99339,63.906708
1307000000,8.2819195,160.87462,68.687454
1308000000,9.1212025,162.82516,63.781239
1309000000,9.2952442,162.51007,62.372692
1310000000,9.0813847,163.79037,64.753883
1311000000,9.9820204,163.96939,59.06049
1312000000,9.4944592,164.41315,62.382099
1313000000,10.047836,165.54999,59.713043
1314000000,9.6330185,165.84981,62.475208
1315000000,9.4601078,166.9368,64.375656
1316000000,9.4283953,167.1653,64.753021
1317000000,10.618968,167.9969,58.05946
1318000000,10.068178,168.59378,61.614052
1319000000,9.821599,169.32965,63.658237
1320000000,9.1693544,169.97688,68.640686
1321000000,9.709898,170.97115,65.537254
1322000000,9.7463217,171.25627,65.493965
1323000000,9.1843767,172.31621,70.273026
1324000000,10.254615,173.10382,63.50705
1325000000,9.7540979,174.9632,68.074158
1326000000,10.687472,173.77863,61.388748
1327000000,10.476101,176.68004,64.561195
1328000000,10.86744,177.37662,62.704556
1329000000,9.8411951,178.43544,69.969193
1330000000,10.498487,177.78197,65.168594
1331000000,11.272736,179.25063,61.650906
1332000000,9.9847298,181.09377,70.883453
1333000000,11.110147,181.80833,64.209862
1334000000,11.969846,180.677,58.94363
1335000000,10.756767,182.30357,66.641258
1336000000,11.404669,184.95267,64.58535
1337000000,12.259434,184.39462,59.776676
1338000000,10.742414,184.57004,68.278191
1339000000,10.527186,186.26331,70.859215
1340000000,10.890928,186.94044,68.970146
1341000000,12.379039,188.09235,61.429478
1342000000,11.899844,189.52753,64.795975
1343000000,12.859458,190.08522,60.324623
1344000000,12.218258,191.43761,64.310539
1345000000,13.502449,192.32787,58.74614
1346000000,12.362751,193.62971,64.930183
1347000000,13.944644,194.21848,57.948044
1348000000,13.68085,195.62015,59.854443
1349000000,13.257107,195.94147,61.941277
1350000000,13.210707,196.95955,62.762817
1351000000,13.941442,198.02477,60.103642
1352000000,13.376167,199.25038,63.350105
1353000000,14.397797,199.88313,59.24297
1354000000,14.057202,200.96428,61.282154
1355000000,15.16203,202.85912,57.86639
1356000000,14.180578,203.79843,62.371967
1357000000,14.353368,203.82187,61.640903
1358000000,15.406795,205.93259,58.587727
1359000000,14.478381,206.59335,62.685028
1360000000,16.170702,207.99107,56.902378
1361000000,15.159475,209.23445,61.343163
1362000000,14.743686,210.04092,63.515957
1363000000,16.919748,211.8922,56.347843
1364000000,15.593619,212.56068,61.451435
1365000000,16.541832,213.02722,58.203964
1366000000,16.422123,213.58804,58.915165
1367000000,16.520735,215.93556,59.78825
1368000000,17.230394,220.31999,59.573002
1369000000,15.869156,218.52002,63.633331
1370000000,17.397724,220.23663,58.964153
1371000000,18.407364,220.43159,55.860733
1372000000,17.161268,222.20123,60.780796
1373000000,17.689741,223.20905,59.492493
1374000000,17.638199,225.24037,60.697586
1375000000,18.555302,226.21718,58.207161
1376000000,20.142405,227.86374,54.421597
1377000000,19.62001,229.3056,56.522545
1378000000,18.18099,231.86986,62.240368
1379000000,18.892456,232.67076,60.317139
1380000000,18.062174,233.82462,63.653465
1381000000,20.06839,236.35779,58.550392
1382000000,20.881392,236.08076,56.175922
1383000000,20.344475,236.94766,58.040882
1384000000,21.701427,239.77547,55.704861
1385000000,20.878046,240.34641,58.132187
1386000000,20.733854,242.33275,59.456005
1387000000,21.685133,244.67082,57.934013
1388000000,21.857317,246.05884,58.107674
1389000000,23.6912,247.87669,54.435707
1390000000,23.746817,248.73105,54.667809
1391000000,23.167465,250.06299,56.58604
1392000000,23.018465,253.40152,58.407436
1393000000,22.890732,251.858,58.046833
1394000000,23.286596,255.76125,58.777393
1395000000,26.176628,255.73082,52.381439
1396000000,25.628382,258.01157,54.395332
1397000000,26.533361,259.79895,53.272263
1398000000,26.135212,261.10861,54.590584
1399000000,24.806864,262.56934,58.078026
1400000000,25.15769,265.35233,58.449909
1401000000,25.512197,267.34695,58.484543
1402000000,26.312304,268.73782,57.303528
1403000000,26.393526,272.95242,58.860825
1404000000,27.520729,271.55576,55.939888
1405000000,28.47822,274.17621,55.100193
1406000000,28.84565,277.08417,55.524303
1407000000,27.942144,281.39508,59.007835
1408000000,29.082623,280.94711,56.563923
1409000000,28.548962,283.06854,58.438847
1410000000,31.030861,286.04752,54.950359
1411000000,31.933907,286.07031,53.439194
1412000000,32.130581,289.1257,54.214031
1413000000,31.688877,292.99704,56.375198
1414000000,32.475342,295.95361,56.112881
1415000000,34.765671,298.48151,53.36718
1416000000,32.70549,300.418,57.355579
1417000000,36.119141,300.09909,51.955437
1418000000,34.138893,306.09775,57.020802
1419000000,36.59708,304.76352,52.837833
1420000000,37.81691,305.6601,51.469822
1421000000,35.932316,309.70963,55.481422
1422000000,38.366257,315.02789,53.786263
1423000000,41.031315,315.24893,50.461361
1424000000,40.646877,314.86673,50.805
1425000000,39.96386,323.26254,54.32859
1426000000,41.986252,325.65671,52.529175
1427000000,42.075798,328.52783,53.313999
1428000000,42.921944,333.70972,53.895344
1429000000,41.468922,337.2644,56.876572
1430000000,42.349709,336.20642,55.391193
1431000000,44.053772,337.08191,53.581718
1432000000,45.551079,341.28442,53.13028
1433000000,47.800129,345.22214,51.848011
1434000000,48.920269,347.47418,51.342262
1435000000,49.818878,352.82715,51.9566
1436000000,51.895195,351.73242,49.660305
1437000000,56.337959,357.90948,47.46846
1438000000,48.982594,362.51086,55.639935
1439000000,55.889797,362.72849,49.074673
1440000000,54.058338,371.81094,53.133266
1441000000,56.520832,372.97675,51.220432
1442000000,57.905937,376.26398,50.900066
1443000000,59.821808,379.24921,50.098412
1444000000,62.938763,384.2641,48.95422
1445000000,62.611221,385.44177,49.487061
1446000000,64.890831,388.17911,48.489723
1447000000,60.196369,390.90814,52.785828
1448000000,65.064476,403.66397,52.137695
1449000000,62.180466,400.63351,53.655334
1450000000,66.277611,404.4299,51.417618
1451000000,62.987335,412.57654,56.084492
1452000000,67.487846,411.25302,52.192806
1453000000,72.285805,415.21588,49.818054
1454000000,75.007996,420.53671,49.30175
1455000000,76.581024,428.16772,50.04261
1456000000,70.208145,430.116,54.798447
1457000000,81.508072,444.63095,50.733608
1458000000,83.214478,450.82202,51.092968
1459000000,81.60878,451.80869,52.252468
1460000000,86.371452,458.59958,50.986504
1461000000,85.142212,458.01367,51.54744
1462000000,82.21209,467.43365,55.388161
1463000000,96.235535,476.55911,49.622604
1464000000,91.466118,469.78928,50.614952
1465000000,101.64072,483.50653,48.505093
1466000000,93.988251,499.09192,55.398769
1467000000,101.29818,494.81946,50.841579
1468000000,111.19603,500.68979,47.74242
1469000000,107.32261,501.31058,49.425159
1470000000,118.25687,515.87366,47.775082
1471000000,118.95699,521.12756,48.437992
1472000000,126.49386,525.4184,46.552353
1473000000,118.63072,536.97626,51.38657
1474000000,133.53476,550.20392,48.364616
1475000000,135.17693,550.45178,47.882256
1476000000,138.40523,562.71375,48.865364
1477000000,145.00687,563.40045,47.003674
1478000000,148.01526,574.28955,47.841328
1479000000,151.98254,577.54291,47.241432
1480000000,142.31075,590.45129,52.174377
1481000000,160.80858,595.8844,47.667721
1482000000,157.21852,611.8446,51.064915
1483000000,174.12682,633.95734,49.911629
1484000000,179.29942,622.875,47.120209
1485000000,177.77907,639.88696,49.880173
1486000000,186.01486,653.98486,49.954231
1487000000,183.26434,671.37323,53.109657
1488000000,192.44415,668.21741,50.493469
1489000000,199.513,692.70306,52.322639
1490000000,207.77792,695.79846,50.977837
1491000000,247.16377,704.45306,45.279373
1492000000,231.19273,701.34619,47.371086
1493000000,238.29718,724.47101,49.006088
1494000000,268.28729,750.37433,47.505596
1495000000,284.96545,739.13794,44.195374
1496000000,266.67017,749.35455,47.614269
1497000000,269.23236,772.67816,49.900978
1498000000,302.77292,791.45355,47.577038
1499000000,307.73471,826.99945,50.74667
1500000000,305.09692,816.32977,49.929901
1501000000,368.01895,855.50671,47.249756
1502000000,347.06442,864.36261,50.119236
1503000000,379.76953,873.17316,47.858479
1504000000,402.33554,890.43414,47.56348
1505000000,403.88702,874.06854,46.011959
1506000000,427.40909,926.75879,48.834846
1507000000,468.33478,921.0354,45.678055
1508000000,461.04779,946.01306,48.130669
1509000000,496.28262,979.2121,48.647392
1510000000,544.1839,979.8172,46.237659
1511000000,581.43811,985.75067,45.116764
1512000000,573.75665,974.45508,44.639717
1513000000,639.9668,1015.0799,45.056541
1514000000,664.25256,1038.8784,45.834232
1515000000,715.18915,1087.5735,47.429626
1516000000,776.34509,1067.708,44.93745
1517000000,750.35205,1105.2806,47.614597
1518000000,828.69666,1082.9122,44.914257
1519000000,859.96735,1086.6251,44.695553
1520000000,1011.9654,1119.6118,45.040691
1521000000,1050.703,1157.6057,46.547867
1522000000,1124.8713,1175.601,47.09301
1523000000,1205.7712,1186.4569,47.484875
1524000000,1225.3308,1167.9307,46.79044
1525000000,1350.8376,1125.1188,45.77425
1526000000,1439.9874,1100.1,45.621307
1527000000,1427.4713,1096.0419,45.393696
1528000000,1492.5609,1073.3032,45.298927
1529000000,1624.1702,1014.1713,45.157509
1530000000,1744.8378,950.93719,45.268543
1531000000,1902.9324,767.61676,44.255245
1532000000,2040.9823,750.336,46.339554
1533000000,2197.2705,690.09155,48.282166
1534000000,2224.5315,711.07123,49.038589
1535000000,2190.4463,522.64166,46.304211
1536000000,2286.4297,295.91458,46.494915
1537000000,2227.4617,261.89081,45.165367
1538000000,2215.9375,131.71933,44.475422
1539000000,2298.8777,14.76819,45.97945
1540000000,2293.7705,-157.96007,46.093067
1541000000,2213.2742,-249.69072,44.829147
1542000000,2130.0391,-348.47778,43.741623
1543000000,2091.8596,-481.41876,44.05426
1544000000,1974.7244,-561.05334,42.684479
1545000000,1958.2788,-844.37183,46.451115
1546000000,1782.6348,-843.17627,43.634178
1547000000,1776.9745,-916.2431,44.994061
1548000000,1651.6483,-994.88708,45.02663
1549000000,1554.8877,-983.51477,43.549019
1550000000,1477.9303,-1042.3174,44.271835
1551000000,1391.1223,-1035.1497,43.240589
1552000000,1317.595,-1103.162,44.840088
1553000000,1276.7423,-1052.6753,42.90934
1554000000,1158.3536,-1098.6252,44.027058
1555000000,1115.3287,-1096.207,43.876877
1556000000,1055.217,-1067.4811,42.726074
1557000000,960.16321,-1072.7377,43.202415
1558000000,925.65833,-1086.7415,44.061611
1559000000,854.07324,-1017.7469,41.371574
1560000000,871.02917,-1014.6927,41.094681
1561000000,760.63318,-1031.7308,43.244286
1562000000,736.02289,-1049.245,44.681252
1563000000,726.6651,-984.71252,41.265789
1564000000,666.09955,-979.9411,42.206429
1565000000,601.22614,-978.52881,43.937115
1566000000,571.22998,-965.35504,44.117664
1567000000,588.23499,-931.79932,41.346027
1568000000,531.49969,-931.81531,43.373837
1569000000,499.03622,-892.29211,41.966003
1570000000,485.49246,-891.61255,42.538464
1571000000,458.53247,-891.70154,43.938515
1572000000,434.35239,-853.82983,42.346928
1573000000,422.17755,-860.09692,43.584332
1574000000,382.6803,-826.98944,43.504513
1575000000,357.13174,-803.29962,43.39698
1576000000,337.47421,-804.02698,45.187149
1577000000,362.55911,-788.15704,41.632118
1578000000,357.36014,-753.7677,39.059448
1579000000,313.27832,-731.27454,40.540272
1580000000,313.22513,-730.26526,40.45079
1581000000,285.20322,-713.60199,41.56514
1582000000,288.46072,-714.5813,41.32188
1583000000,280.52893,-714.8783,42.199932
1584000000,269.59653,-683.10468,40.169559
1585000000,249.42458,-669.92365,41.151295
1586000000,235.57713,-661.03992,41.998127
1587000000,240.2943,-680.91437,43.58073
1588000000,232.90775,-644.52142,40.519604
1589000000,225.66209,-633.35083,40.26165
1590000000,209.72102,-625.80774,41.757095
1591000000,203.55696,-616.1908,41.598366
1592000000,198.63237,-613.88623,42.145748
1593000000,193.55058,-597.2337,40.96228
1594000000,188.42712,-595.68616,41.673473
1595000000,187.38872,-583.25555,40.297955
1596000000,186.00581,-580.18201,40.157635
1597000000,175.04362,-561.6192,39.799961
1598000000,168.3519,-555.25397,40.26569
1599000000,163.85666,-552.56458,40.825428
1600000000,155.83514,-547.07104,41.824326
1601000000,155.54796,-536.44006,40.408203
1602000000,151.92506,-523.67212,39.443275
1603000000,139.71606,-518.98792,41.684746
1604000000,133.45314,-512.1319,42.326637
1605000000,137.4805,-502.36426,39.801723
1606000000,136.37987,-490.14001,38.298714
1607000000,128.0367,-486.22095,39.854755
1608000000,117.60046,-488.7764,43.383621
1609000000,118.95199,-469.61469,39.85445
1610000000,115.18849,-467.64999,40.6852
1611000000,112.53442,-466.42279,41.334564
1612000000,109.14733,-453.60071,40.31823
1613000000,115.36874,-448.2757,37.550453
1614000000,107.94436,-453.88388,40.76733
1615000000,107.12971,-445.38312,39.616962
1616000000,103.15753,-439.23358,39.926983
1617000000,100.37216,-433.29941,39.890968
1618000000,94.557152,-430.04599,41.512825
1619000000,94.012825,-419.46359,39.817982
1620000000,91.798889,-421.99454,41.154064
1621000000,92.272743,-415.29962,39.745628
1622000000,84.819191,-411.44885,42.180058
1623000000,88.582191,-401.70474,38.743496
1624000000,85.724777,-403.70245,40.29594
1625000000,84.334137,-389.43945,38.220592
1626000000,79.475182,-389.06027,40.285671
1627000000,83.378113,-384.98248,37.792442
1628000000,79.550186,-384.00537,39.267548
1629000000,77.18148,-382.80472,40.139236
1630000000,79.371483,-376.16711,37.846504
1631000000,72.820076,-368.39706,39.39209
1632000000,71.916008,-368.12576,39.795902
1633000000,71.325806,-363.28415,39.108303
1634000000,67.593742,-362.06485,40.855003
1635000000,69.818649,-358.72787,38.94968
1636000000,69.195175,-352.06342,37.905926
1637000000,66.830482,-349.3653,38.585926
1638000000,65.519455,-347.29831,38.866203
1639000000,68.163208,-342.84109,36.557262
1640000000,63.612396,-340.6969,38.526569
1641000000,59.742535,-336.40051,39.891037
1642000000,60.250618,-335.37964,39.346672
1643000000,58.399124,-328.98337,39.064201
1644000000,59.271317,-327.6748,38.233116
1645000000,60.010178,-325.2811,37.269844
1646000000,53.813953,-321.31757,40.351707
1647000000,55.586773,-319.59741,38.736069
1648000000,54.780262,-314.41586,38.074394
1649000000,55.67609,-313.75861,37.34808
1650000000,51.167244,-311.73853,39.961102
1651000000,52.019806,-308.77991,38.632893
1652000000,47.521488,-302.72165,40.545906
1653000000,48.028866,-303.43082,40.316368
1654000000,50.296879,-298.30951,37.358593
1655000000,48.76366,-297.63095,38.306572
1656000000,49.589314,-295.30405,37.143818
1657000000,45.893566,-291.80057,39.088306
1658000000,48.275578,-290.36121,36.902615
1659000000,48.631084,-286.16919,35.651928
1660000000,42.272015,-284.64169,40.336571
