!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:25:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22 Log Mag(dB),S22 Phase(°)
1451000000,-29.769178,130.26392
1452000000,-29.732025,131.0925
1453000000,-29.831167,132.30936
1454000000,-29.545948,132.6042
1455000000,-29.588886,134.55885
1456000000,-29.442595,135.93288
1457000000,-29.261084,136.30113
1458000000,-29.341333,137.67717
1459000000,-29.218237,138.47638
1460000000,-29.131493,139.09842
1461000000,-29.068478,139.914
1462000000,-28.980877,140.3401
1463000000,-28.97776,140.70438
1464000000,-28.728638,142.33585
1465000000,-28.637972,142.67706
1466000000,-28.523731,144.00749
1467000000,-28.458887,144.96764
1468000000,-28.397312,145.69403
1469000000,-28.209166,145.74467
1470000000,-28.289896,146.43825
1471000000,-28.020891,147.47049
1472000000,-27.851299,148.73015
1473000000,-27.837557,149.05396
1474000000,-27.833305,148.44675
1475000000,-27.555407,149.7623
1476000000,-27.500008,149.19035
1477000000,-27.56114,150.54027
1478000000,-27.419827,149.93166
1479000000,-27.263586,151.13524
1480000000,-27.224375,151.73145
1481000000,-27.115597,152.13611
1482000000,-27.009518,152.43156
1483000000,-26.953424,152.35239
1484000000,-26.747189,153.12793
1485000000,-26.667854,153.05206
1486000000,-26.549404,153.77054
1487000000,-26.486168,154.27159
1488000000,-26.444557,153.92006
1489000000,-26.192825,155.03775
1490000000,-26.287239,154.49895
1491000000,-26.052103,155.10387
1492000000,-25.975054,155.25275
1493000000,-25.853333,155.67337
1494000000,-25.822107,155.13348
1495000000,-25.683598,155.9883
1496000000,-25.561077,155.73898
1497000000,-25.38883,156.13309
1498000000,-25.382368,156.48679
1499000000,-25.239813,156.34515
1500000000,-25.23214,156.48418
1501000000,-25.030344,156.36017
1502000000,-25.053762,156.39507
1503000000,-24.926491,157.50989
1504000000,-24.849966,157.91994
1505000000,-24.703934,157.58266
1506000000,-24.599058,157.99649
1507000000,-24.461441,157.79649
1508000000,-24.456774,157.63356
1509000000,-24.299734,157.886
1510000000,-24.253317,157.76189
1511000000,-24.140516,158.10878
1512000000,-24.051491,157.81689
1513000000,-23.943832,157.98175
1514000000,-23.930155,158.29839
1515000000,-23.839922,158.52664
1516000000,-23.736801,158.86394
1517000000,-23.641479,158.62178
1518000000,-23.478767,158.80405
1519000000,-23.428627,158.92734
1520000000,-23.376604,159.15059
1521000000,-23.308811,158.5992
1522000000,-23.197638,159.62788
1523000000,-23.101828,158.91069
1524000000,-23.084539,159.13101
1525000000,-22.995632,159.5282
1526000000,-22.912518,159.54456
1527000000,-22.83427,159.31158
1528000000,-22.71644,159.51263
1529000000,-22.722668,159.50964
1530000000,-22.688972,159.64563
1531000000,-22.519072,159.2598
1532000000,-22.498823,159.97157
1533000000,-22.438412,159.52
1534000000,-22.363508,159.93692
1535000000,-22.258423,159.55411
1536000000,-22.218245,160.17261
1537000000,-22.19582,159.76649
1538000000,-22.10508,159.72185
1539000000,-22.027943,159.78061
1540000000,-21.973988,159.91077
1541000000,-21.932066,159.78513
1542000000,-21.871141,159.89128
1543000000,-21.830442,159.53064
1544000000,-21.722195,159.46016
1545000000,-21.720245,159.73625
1546000000,-21.587902,159.33868
1547000000,-21.568329,159.78607
1548000000,-21.560112,159.64633
1549000000,-21.456469,159.5249
1550000000,-21.431358,159.47867
1551000000,-21.343025,159.64432
1552000000,-21.279688,159.69659
1553000000,-21.191227,159.23067
1554000000,-21.182821,159.47076
1555000000,-21.093927,159.22534
1556000000,-21.069225,159.43179
1557000000,-21.00218,158.81122
1558000000,-20.960634,159.0804
1559000000,-20.932224,158.80775
1560000000,-20.895126,159.05035
1561000000,-20.800253,158.54237
1562000000,-20.730391,158.52049
1563000000,-20.693928,159.06354
1564000000,-20.634098,158.55661
1565000000,-20.652758,158.0753
1566000000,-20.534721,158.63954
1567000000,-20.539309,158.51819
1568000000,-20.459332,158.26971
1569000000,-20.410051,158.22079
1570000000,-20.384266,157.83702
1571000000,-20.319016,157.86076
1572000000,-20.264193,158.30115
1573000000,-20.264505,157.67741
1574000000,-20.211246,157.42786
1575000000,-20.152851,157.64218
1576000000,-20.118721,157.52339
1577000000,-20.058641,157.30299
1578000000,-19.986975,157.32295
1579000000,-19.916958,157.37668
1580000000,-19.929718,156.91946
1581000000,-19.856537,157.01129
1582000000,-19.826714,156.74481
1583000000,-19.79422,156.3573
1584000000,-19.770365,156.69583
1585000000,-19.735739,156.36481
1586000000,-19.704813,156.54745
1587000000,-19.615665,156.51945
1588000000,-19.585312,156.28975
1589000000,-19.587919,156.39842
1590000000,-19.49931,155.93219
1591000000,-19.49906,155.49748
1592000000,-19.448555,155.65761
1593000000,-19.370045,155.52052
1594000000,-19.349619,155.30986
1595000000,-19.304876,155.72997
1596000000,-19.280087,154.91899
1597000000,-19.262812,154.69386
1598000000,-19.148336,154.87328
1599000000,-19.158012,154.73387
1600000000,-19.143246,154.52977
1601000000,-19.08049,154.33752
1602000000,-18.993626,154.11517
1603000000,-18.994011,154.24226
1604000000,-18.930035,154.17801
1605000000,-18.92449,154.01288
1606000000,-18.840282,153.76132
1607000000,-18.919743,153.9464
1608000000,-18.803282,153.40598
1609000000,-18.817368,153.52542
1610000000,-18.789991,153.36104
1611000000,-18.713945,153.10629
1612000000,-18.693502,152.95493
1613000000,-18.683434,152.6154
1614000000,-18.62851,152.75687
1615000000,-18.551041,152.68344
1616000000,-18.548498,152.66481
1617000000,-18.530779,152.56059
1618000000,-18.508446,152.20088
1619000000,-18.461729,152.00256
1620000000,-18.465639,152.01266
1621000000,-18.358618,151.70299
1622000000,-18.393545,151.95941
1623000000,-18.350151,151.45012
1624000000,-18.30965,151.76286
1625000000,-18.253031,151.15887
1626000000,-18.214811,151.42807
1627000000,-18.248539,151.36331
1628000000,-18.198917,150.95682
1629000000,-18.169115,150.8528
1630000000,-18.132427,150.8046
1631000000,-18.130198,150.55437
1632000000,-18.075642,150.83362
1633000000,-18.074121,150.46404
1634000000,-18.043905,150.19267
1635000000,-17.981762,149.89091
1636000000,-17.970692,149.92163
1637000000,-17.978586,150.28958
1638000000,-17.932089,149.88972
1639000000,-17.888222,149.74699
1640000000,-17.864614,149.50883
1641000000,-17.889177,149.6433
1642000000,-17.860168,149.06618
1643000000,-17.811111,149.14735
1644000000,-17.811375,148.90335
1645000000,-17.775856,148.70396
1646000000,-17.758503,148.78482
1647000000,-17.720272,149.05319
1648000000,-17.717869,148.10146
1649000000,-17.702309,148.15405
1650000000,-17.652145,148.17789
1651000000,-17.660555,147.97481
1652000000,-17.660957,148.05063
1653000000,-17.586428,147.51764
1654000000,-17.585218,147.45038
1655000000,-17.542892,147.66562
1656000000,-17.56428,147.43622
1657000000,-17.571325,147.16563
1658000000,-17.534615,146.90854
1659000000,-17.566965,146.94031
1660000000,-17.527246,146.72469
1661000000,-17.459829,146.53583
1662000000,-17.435274,146.66179
1663000000,-17.507513,146.25038
1664000000,-17.419102,146.3246
1665000000,-17.411085,145.86421
1666000000,-17.359694,146.00464
1667000000,-17.342419,145.7599
1668000000,-17.358446,145.47778
1669000000,-17.304279,145.47031
1670000000,-17.328215,144.99814
1671000000,-17.306871,145.07735
1672000000,-17.302803,145.0005
1673000000,-17.258944,145.02022
1674000000,-17.19734,144.81451
1675000000,-17.211634,144.61209
1676000000,-17.242332,144.26889
1677000000,-17.175789,144.09068
1678000000,-17.178463,144.05391
1679000000,-17.132292,143.85681
1680000000,-17.13821,143.70287
1681000000,-17.150339,143.66086
1682000000,-17.121099,143.52197
1683000000,-17.095446,143.23289
1684000000,-17.076675,143.03276
1685000000,-17.073969,142.92781
1686000000,-17.052021,142.82451
1687000000,-17.03702,142.99236
1688000000,-17.024422,142.50705
1689000000,-16.985308,142.46057
1690000000,-16.992159,142.41835
1691000000,-17.040903,142.39447
1692000000,-16.966209,142.08408
1693000000,-16.951374,141.76517
1694000000,-16.934063,141.71465
1695000000,-16.932812,141.42679
1696000000,-16.887594,141.55962
1697000000,-16.880802,141.3203
1698000000,-16.868055,141.30275
1699000000,-16.887194,141.02219
1700000000,-16.831936,140.76375
1701000000,-16.818495,140.8165
1702000000,-16.875238,140.66357
1703000000,-16.801708,140.52649
1704000000,-16.798222,140.64056
1705000000,-16.801437,140.01003
1706000000,-16.756214,140.06059
1707000000,-16.750774,139.70584
1708000000,-16.776531,139.73927
1709000000,-16.827654,139.47531
1710000000,-16.737787,139.36597
1711000000,-16.760098,139.28558
1712000000,-16.715717,139.22594
1713000000,-16.697645,138.88916
1714000000,-16.71277,138.96407
1715000000,-16.675484,138.86116
1716000000,-16.686575,138.44525
1717000000,-16.638067,138.55281
1718000000,-16.656698,138.03035
1719000000,-16.609726,137.83632
1720000000,-16.638208,138.08797
1721000000,-16.628111,138.11649
1722000000,-16.587505,137.87134
1723000000,-16.595776,137.80145
1724000000,-16.62516,137.5441
1725000000,-16.617346,137.41336
1726000000,-16.567543,136.87909
1727000000,-16.546534,137.4021
1728000000,-16.56139,136.85469
1729000000,-16.576515,136.77568
1730000000,-16.584473,136.48251
1731000000,-16.528646,136.13408
1732000000,-16.530602,136.6097
1733000000,-16.512074,136.162
1734000000,-16.506641,136.00642
1735000000,-16.487106,135.65384
1736000000,-16.464098,135.97551
1737000000,-16.483246,135.76784
1738000000,-16.493387,135.6955
1739000000,-16.486034,135.34166
1740000000,-16.423012,135.33067
1741000000,-16.455465,135.27368
1742000000,-16.441378,134.83461
1743000000,-16.486341,134.91631
1744000000,-16.389336,134.56912
1745000000,-16.403152,134.57912
1746000000,-16.411219,134.26888
1747000000,-16.377031,134.17987
1748000000,-16.378141,134.09373
1749000000,-16.394943,134.44223
1750000000,-16.394793,133.7395
1751000000,-16.407808,133.89339
1752000000,-16.36035,133.55052
1753000000,-16.367554,133.50386
1754000000,-16.388851,133.01688
1755000000,-16.392622,133.11441
1756000000,-16.398663,133.17992
1757000000,-16.264076,132.91922
1758000000,-16.329166,132.87578
1759000000,-16.388659,132.5276
1760000000,-16.314322,132.92018
1761000000,-16.323086,132.25204
1762000000,-16.31826,132.13034
1763000000,-16.306711,131.95143
1764000000,-16.330503,131.8239
1765000000,-16.279152,131.91835
1766000000,-16.309669,131.76385
1767000000,-16.324892,131.20438
1768000000,-16.296844,131.49692
1769000000,-16.294661,131.23674
1770000000,-16.289139,131.18533
1771000000,-16.260588,131.10986
1772000000,-16.217577,130.87022
1773000000,-16.254822,130.938
1774000000,-16.323362,130.65694
1775000000,-16.248762,130.59703
1776000000,-16.253271,129.97055
1777000000,-16.253633,130.27592
1778000000,-16.210466,130.03432
1779000000,-16.272943,130.01009
1780000000,-16.237505,129.6478
1781000000,-16.202896,129.64909
1782000000,-16.265413,129.74834
1783000000,-16.208902,129.45576
1784000000,-16.221512,129.37703
1785000000,-16.214514,129.36157
1786000000,-16.25816,129.0466
1787000000,-16.206829,128.83131
1788000000,-16.215788,128.39236
1789000000,-16.15826,128.80956
1790000000,-16.212662,128.70259
1791000000,-16.207964,128.33508
1792000000,-16.160463,128.43178
1793000000,-16.146463,128.09277
1794000000,-16.174608,128.11024
1795000000,-16.171415,128.08084
1796000000,-16.170166,127.87259
1797000000,-16.129082,127.74861
1798000000,-16.15164,127.63636
1799000000,-16.161203,127.31847
1800000000,-16.148233,127.52383
1801000000,-16.161045,127.1609
1802000000,-16.173893,127.09937
1803000000,-16.169111,127.00305
1804000000,-16.162205,126.92239
1805000000,-16.118385,126.67565
1806000000,-16.144966,126.45212
1807000000,-16.17515,126.73409
1808000000,-16.177702,126.23355
1809000000,-16.127937,126.36841
1810000000,-16.13443,126.50934
1811000000,-16.142756,126.22089
1812000000,-16.147718,125.9644
1813000000,-16.191385,125.65504
1814000000,-16.211952,125.78258
1815000000,-16.199636,125.68758
1816000000,-16.222616,125.30347
1817000000,-16.177858,125.22803
1818000000,-16.167847,124.97131
1819000000,-16.205923,125.01062
1820000000,-16.163364,125.14017
1821000000,-16.200607,124.9006
1822000000,-16.135965,124.87347
1823000000,-16.171795,124.49059
1824000000,-16.173162,124.68526
1825000000,-16.119471,124.45411
1826000000,-16.234543,123.84078
1827000000,-16.175371,124.44317
1828000000,-16.174427,123.77299
1829000000,-16.170006,124.07623
1830000000,-16.221872,123.69954
1831000000,-16.177359,123.52038
1832000000,-16.169773,123.29535
1833000000,-16.201363,123.32355
1834000000,-16.178469,123.34263
1835000000,-16.194647,123.15279
1836000000,-16.190481,122.98189
1837000000,-16.236828,122.41869
1838000000,-16.173281,122.94096
1839000000,-16.192772,122.83991
1840000000,-16.267471,122.21311
1841000000,-16.195189,122.06015
1842000000,-16.240444,121.69825
1843000000,-16.171471,122.29634
1844000000,-16.221109,121.99783
1845000000,-16.211466,121.85973
1846000000,-16.204718,121.89318
1847000000,-16.209818,121.54974
1848000000,-16.255865,121.21567
1849000000,-16.253006,121.40546
1850000000,-16.253561,121.16999
1851000000,-16.219965,121.36835
1852000000,-16.238348,121.02202
1853000000,-16.244127,120.96328
1854000000,-16.217009,120.8509
1855000000,-16.24621,120.84983
1856000000,-16.287434,120.37639
1857000000,-16.233799,120.27374
1858000000,-16.223114,120.28943
