!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:12:05
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22 Log Mag(dB),S22 Phase(°)
1073000000,-4.6785054,162.84496
1074000000,-4.7224317,162.88571
1075000000,-4.7137327,162.59682
1076000000,-4.7166619,162.74719
1077000000,-4.7418137,162.74417
1078000000,-4.7048616,162.76575
1079000000,-4.696034,162.81741
1080000000,-4.702527,162.74551
1081000000,-4.7010627,162.61905
1082000000,-4.6988516,162.63576
1083000000,-4.6874781,162.53773
1084000000,-4.6960979,162.52654
1085000000,-4.6916699,162.63983
1086000000,-4.697659,162.55702
1087000000,-4.6710391,162.36134
1088000000,-4.6883841,162.26672
1089000000,-4.6839461,162.32596
1090000000,-4.6535354,162.2059
1091000000,-4.6745734,162.20142
1092000000,-4.6872888,162.31456
1093000000,-4.6745715,162.12224
1094000000,-4.6767502,162.12633
1095000000,-4.655395,161.94151
1096000000,-4.6781259,162.06149
1097000000,-4.6847916,161.89658
1098000000,-4.6879787,161.7106
1099000000,-4.6669888,161.8703
1100000000,-4.6757355,162.09915
1101000000,-4.6514688,161.82767
1102000000,-4.7030034,162.00227
1103000000,-4.6513643,161.91699
1104000000,-4.6832981,161.73584
1105000000,-4.6866441,161.802
1106000000,-4.6982489,161.63596
1107000000,-4.6611686,161.59093
1108000000,-4.6626897,161.48965
1109000000,-4.6794043,161.67842
1110000000,-4.6662822,161.47264
1111000000,-4.6346779,161.54559
1112000000,-4.6914897,161.12503
1113000000,-4.6800179,161.44742
1114000000,-4.6860609,161.32315
1115000000,-4.7105517,161.4039
1116000000,-4.7095165,161.05727
1117000000,-4.6629734,161.24287
1118000000,-4.6825533,161.23743
1119000000,-4.6806092,161.18175
1120000000,-4.6866808,161.04314
1121000000,-4.6938639,160.95
1122000000,-4.6739626,160.89465
1123000000,-4.6522145,161.18565
1124000000,-4.6555123,160.92772
1125000000,-4.6708627,161.02795
1126000000,-4.6546144,161.03116
1127000000,-4.6419754,161.06183
1128000000,-4.6830301,160.8186
1129000000,-4.7202754,160.94965
1130000000,-4.6908789,161.09106
1131000000,-4.6818943,160.61191
1132000000,-4.6743317,160.69226
1133000000,-4.68607,160.71565
1134000000,-4.6704173,160.4977
1135000000,-4.6933169,160.70898
1136000000,-4.6702623,160.47878
1137000000,-4.6732535,160.2426
1138000000,-4.675528,160.53725
1139000000,-4.6490774,160.25586
1140000000,-4.6726084,160.35719
1141000000,-4.6779227,160.34314
1142000000,-4.687911,160.31598
1143000000,-4.6704893,160.18001
1144000000,-4.6417661,160.10745
1145000000,-4.6823711,160.07072
1146000000,-4.6733775,160.04436
1147000000,-4.6706762,160.08371
1148000000,-4.6603699,159.85825
1149000000,-4.644177,159.87292
1150000000,-4.6711378,159.84401
1151000000,-4.650455,159.8205
1152000000,-4.6781187,159.83626
1153000000,-4.6712098,159.79253
1154000000,-4.660109,159.66138
1155000000,-4.6872334,159.53935
1156000000,-4.6751881,159.68436
1157000000,-4.6535082,159.53641
1158000000,-4.650301,159.47612
1159000000,-4.6773486,159.41536
1160000000,-4.6598406,159.39316
1161000000,-4.6475744,159.35564
1162000000,-4.6572995,159.21803
1163000000,-4.6549473,159.26691
1164000000,-4.6478934,159.30099
1165000000,-4.6516161,159.38515
1166000000,-4.6504025,159.13245
1167000000,-4.6507301,159.11015
1168000000,-4.6244245,159.11337
1169000000,-4.643054,159.21669
1170000000,-4.6465821,159.0191
1171000000,-4.6496429,158.74785
1172000000,-4.6071644,158.94199
1173000000,-4.6399469,158.91058
1174000000,-4.6425934,158.96249
1175000000,-4.6111732,158.68501
1176000000,-4.6448927,158.9072
1177000000,-4.6553025,158.82372
1178000000,-4.6038923,158.6734
1179000000,-4.6560597,158.55225
1180000000,-4.5990262,158.74258
1181000000,-4.598084,158.61383
1182000000,-4.6220818,158.52977
1183000000,-4.6127634,158.24301
1184000000,-4.630724,158.71774
1185000000,-4.6275373,158.54976
1186000000,-4.6318803,158.3685
1187000000,-4.6403871,158.2693
1188000000,-4.6166301,158.41144
1189000000,-4.6397157,158.33949
1190000000,-4.589313,158.15285
1191000000,-4.6269374,158.12077
1192000000,-4.6245742,158.30132
1193000000,-4.6406093,158.08217
1194000000,-4.650825,158.05579
1195000000,-4.6057153,158.15941
1196000000,-4.6321392,157.86356
1197000000,-4.6391482,157.76656
1198000000,-4.6286516,157.83824
1199000000,-4.6128368,157.88554
1200000000,-4.6222444,157.75002
1201000000,-4.5876136,157.85699
1202000000,-4.6253414,157.54216
1203000000,-4.6299968,157.55597
1204000000,-4.6405973,157.62517
1205000000,-4.6406994,157.32304
1206000000,-4.6113806,157.51025
1207000000,-4.5964632,157.59625
1208000000,-4.624496,157.48087
1209000000,-4.6636691,157.51239
1210000000,-4.6519284,157.33571
1211000000,-4.6336875,157.2401
1212000000,-4.5970192,157.32468
1213000000,-4.6029658,157.10518
1214000000,-4.6377721,157.15674
1215000000,-4.6294594,157.23468
1216000000,-4.6023011,157.22417
1217000000,-4.6513095,156.93268
1218000000,-4.6367774,156.99188
1219000000,-4.6392479,157.00909
1220000000,-4.6060348,156.93599
1221000000,-4.612637,156.93849
1222000000,-4.6075048,156.85081
1223000000,-4.6322279,156.85623
1224000000,-4.6115851,156.83107
1225000000,-4.6474175,156.77324
1226000000,-4.6245184,156.72404
1227000000,-4.6211638,156.34868
1228000000,-4.6276369,156.57687
1229000000,-4.6255107,156.61807
1230000000,-4.6341586,156.20767
1231000000,-4.6040053,156.54915
1232000000,-4.6063914,156.3784
1233000000,-4.6128492,156.40689
1234000000,-4.6025376,156.26187
1235000000,-4.593955,156.29105
1236000000,-4.6459699,156.31987
1237000000,-4.6201415,156.21063
1238000000,-4.6301799,156.14813
1239000000,-4.629169,156.09081
1240000000,-4.6217418,155.93401
1241000000,-4.6286592,155.89642
1242000000,-4.620831,155.91602
1243000000,-4.6327429,155.81717
1244000000,-4.6295891,155.9556
1245000000,-4.6148324,155.83331
1246000000,-4.575213,155.79927
1247000000,-4.6347833,155.67404
1248000000,-4.6058378,155.50893
1249000000,-4.5902576,155.53758
1250000000,-4.6240315,155.60933
1251000000,-4.6032491,155.43456
1252000000,-4.596252,155.49547
1253000000,-4.6061683,155.55251
1254000000,-4.637012,155.2794
1255000000,-4.5845189,155.31029
1256000000,-4.6007438,155.21356
1257000000,-4.6016378,155.3782
1258000000,-4.5815701,155.04674
1259000000,-4.5455713,155.07115
1260000000,-4.5708036,155.35439
1261000000,-4.5749021,155.15137
1262000000,-4.5796146,154.98758
1263000000,-4.6155186,155.09576
1264000000,-4.5815668,154.91055
1265000000,-4.6197791,155.00497
1266000000,-4.567513,155.20439
1267000000,-4.584167,154.77802
1268000000,-4.5660129,154.69768
1269000000,-4.5997591,154.64848
1270000000,-4.6064057,154.64008
1271000000,-4.5998778,154.70445
1272000000,-4.5911217,154.73911
1273000000,-4.5840702,154.50803
1274000000,-4.5702219,154.63269
1275000000,-4.5983,154.37991
1276000000,-4.6029892,154.29077
1277000000,-4.5934658,154.45271
1278000000,-4.5980005,154.38846
1279000000,-4.5827651,154.2226
1280000000,-4.6011767,154.32164
1281000000,-4.5917516,154.11946
1282000000,-4.5963683,153.98883
1283000000,-4.6039782,154.19032
1284000000,-4.5848074,154.03984
1285000000,-4.6046877,154.02202
1286000000,-4.6165228,154.03307
1287000000,-4.5914907,153.8631
1288000000,-4.6069026,154.01016
1289000000,-4.6004,153.92917
1290000000,-4.6083236,153.89285
1291000000,-4.6117105,153.8701
1292000000,-4.6174216,153.7365
1293000000,-4.6045189,153.992
1294000000,-4.6009989,153.65129
1295000000,-4.6400981,153.59512
1296000000,-4.6049414,153.47859
1297000000,-4.6013908,153.52602
1298000000,-4.6151619,153.55908
1299000000,-4.6063256,153.16615
1300000000,-4.6512771,153.21729
1301000000,-4.5802584,153.41943
1302000000,-4.5997849,153.31749
1303000000,-4.6044102,153.22501
1304000000,-4.6008463,153.14276
1305000000,-4.621984,153.14183
1306000000,-4.6095328,153.11642
1307000000,-4.6332426,153.17667
1308000000,-4.6069546,153.01405
1309000000,-4.6228471,152.8063
1310000000,-4.6385031,152.86148
1311000000,-4.6205173,152.93263
1312000000,-4.6074104,152.85162
1313000000,-4.6410532,152.73015
1314000000,-4.6277447,152.74182
1315000000,-4.6484385,152.64493
1316000000,-4.6150994,152.48595
1317000000,-4.6332626,152.56071
1318000000,-4.6318283,152.50464
1319000000,-4.5951681,152.35446
1320000000,-4.6306443,152.31836
1321000000,-4.6307926,152.32899
1322000000,-4.5984864,152.47099
1323000000,-4.6211534,152.31491
1324000000,-4.6360998,152.23528
1325000000,-4.6483917,152.20119
1326000000,-4.6387224,151.92384
1327000000,-4.6500149,152.13741
1328000000,-4.6410685,151.99294
1329000000,-4.6655421,151.97575
1330000000,-4.6366153,151.80251
1331000000,-4.6283569,151.62863
1332000000,-4.6315184,151.75606
1333000000,-4.6283932,151.78798
1334000000,-4.6496663,151.47794
1335000000,-4.6541419,151.64746
1336000000,-4.6563272,151.61665
1337000000,-4.6516743,151.58038
1338000000,-4.6008544,151.25957
1339000000,-4.6337833,151.34691
1340000000,-4.6156001,151.4024
1341000000,-4.6213255,151.41821
1342000000,-4.6152864,151.17323
1343000000,-4.6159391,151.17957
1344000000,-4.6335058,151.17583
1345000000,-4.6553564,151.23224
1346000000,-4.6509542,150.92517
1347000000,-4.6193128,151.15521
1348000000,-4.6312566,150.91498
1349000000,-4.6370401,150.93282
1350000000,-4.6313119,150.85709
1351000000,-4.6266518,150.9525
1352000000,-4.6681709,150.78778
1353000000,-4.6226926,150.72762
1354000000,-4.6425171,150.81129
1355000000,-4.6539712,150.63611
1356000000,-4.6589642,150.63007
1357000000,-4.6323438,150.47734
1358000000,-4.6424088,150.65248
1359000000,-4.6508512,150.37787
1360000000,-4.6517506,150.30856
1361000000,-4.6447606,150.22607
1362000000,-4.6648669,150.08128
1363000000,-4.6572814,150.25586
1364000000,-4.6746678,150.16911
1365000000,-4.6728969,150.15466
1366000000,-4.6522269,150.14803
1367000000,-4.662065,150.01552
1368000000,-4.6578422,149.96121
1369000000,-4.6305304,150.07535
1370000000,-4.6663542,149.85504
1371000000,-4.6654692,149.976
1372000000,-4.6550546,149.68855
1373000000,-4.6942639,149.67224
1374000000,-4.657042,149.48361
1375000000,-4.6637897,149.81065
1376000000,-4.6779189,149.63162
1377000000,-4.635076,149.66258
1378000000,-4.6726961,149.38219
1379000000,-4.6714458,149.36107
1380000000,-4.6750278,149.40974
1381000000,-4.6796441,149.46515
1382000000,-4.6894827,149.27396
1383000000,-4.6677661,149.25711
1384000000,-4.6663527,149.38194
1385000000,-4.6642718,149.22888
1386000000,-4.6735458,149.10033
1387000000,-4.678822,149.15082
1388000000,-4.6895142,149.01041
1389000000,-4.7051392,148.91515
1390000000,-4.6609588,148.90485
1391000000,-4.6740365,148.942
1392000000,-4.6966901,148.86719
1393000000,-4.6808248,148.68161
1394000000,-4.7218966,148.46877
1395000000,-4.6842699,148.87785
1396000000,-4.712708,148.48482
1397000000,-4.7028046,148.54037
1398000000,-4.6615109,148.49826
1399000000,-4.6891136,148.36183
1400000000,-4.6727848,148.24249
1401000000,-4.6676955,148.10164
1402000000,-4.7172842,148.23651
1403000000,-4.6986938,148.24889
1404000000,-4.6916304,148.17126
1405000000,-4.7297649,147.94144
1406000000,-4.6996827,147.83127
1407000000,-4.717495,147.86301
1408000000,-4.7509656,147.89769
1409000000,-4.7221031,147.79924
1410000000,-4.7228913,147.67885
1411000000,-4.715528,147.62776
1412000000,-4.711628,147.6702
1413000000,-4.6929226,147.67593
1414000000,-4.7029781,147.46057
1415000000,-4.6947918,147.26099
1416000000,-4.7135944,147.57811
1417000000,-4.704392,147.32121
1418000000,-4.7440987,147.24115
1419000000,-4.6985512,147.08626
1420000000,-4.7324677,147.4449
1421000000,-4.7269626,147.20979
1422000000,-4.7010117,147.19165
1423000000,-4.6954546,147.16428
1424000000,-4.7156124,146.95653
1425000000,-4.7112622,146.82574
1426000000,-4.7262034,146.85109
1427000000,-4.723702,146.98145
1428000000,-4.6982946,146.81696
1429000000,-4.6928029,146.7066
1430000000,-4.7236028,146.72168
1431000000,-4.7244759,146.59821
1432000000,-4.712594,146.54254
1433000000,-4.71911,146.4232
1434000000,-4.7228646,146.61374
1435000000,-4.7380514,146.48613
1436000000,-4.7025108,146.4684
1437000000,-4.7433209,146.09445
1438000000,-4.7503977,146.2011
1439000000,-4.7645202,146.19305
1440000000,-4.7361135,146.05112
1441000000,-4.7571969,146.10161
1442000000,-4.769691,146.0506
1443000000,-4.7513189,145.83543
1444000000,-4.7287879,145.89572
1445000000,-4.7590718,145.98407
1446000000,-4.7476797,145.98131
1447000000,-4.7334566,145.87639
1448000000,-4.7375593,145.7394
1449000000,-4.7484646,145.59671
1450000000,-4.7418756,145.55029
1451000000,-4.7604456,145.55634
1452000000,-4.7592916,145.49219
1453000000,-4.7868943,145.47206
1454000000,-4.7741208,145.25441
1455000000,-4.7722549,145.31857
1456000000,-4.8025117,145.32465
1457000000,-4.7629666,145.24355
1458000000,-4.7904577,145.01477
1459000000,-4.7806821,145.16733
1460000000,-4.7720413,145.011
1461000000,-4.7831898,145.10909
1462000000,-4.786983,144.93216
1463000000,-4.7815094,144.82957
1464000000,-4.7924461,144.86885
1465000000,-4.7877793,144.83725
1466000000,-4.7784395,144.64705
1467000000,-4.7592716,144.72829
1468000000,-4.8026204,144.5847
1469000000,-4.7866402,144.36852
1470000000,-4.8049903,144.51512
1471000000,-4.7784715,144.35251
1472000000,-4.785675,144.37608
1473000000,-4.7899704,144.44391
1474000000,-4.8190851,144.31485
1475000000,-4.7768736,144.23119
1476000000,-4.7840714,144.01479
1477000000,-4.811872,144.17657
1478000000,-4.8358507,143.9861
1479000000,-4.8228168,143.93309
1480000000,-4.8225589,143.88104
1481000000,-4.8234978,144.01482
1482000000,-4.8232942,143.59966
1483000000,-4.8356099,143.59612
1484000000,-4.8229642,143.69095
1485000000,-4.8502479,143.67361
1486000000,-4.8119454,143.55095
1487000000,-4.8435817,143.64986
1488000000,-4.8354502,143.33411
1489000000,-4.8375106,143.4249
1490000000,-4.8522887,143.46381
1491000000,-4.8297791,143.29442
1492000000,-4.8419418,143.13481
1493000000,-4.8436341,143.29308
1494000000,-4.8554225,143.1785
1495000000,-4.8607693,143.14474
1496000000,-4.8728843,142.87604
1497000000,-4.8140421,142.82523
1498000000,-4.8334293,142.9207
1499000000,-4.8422213,142.59789
1500000000,-4.8669381,142.74178
1501000000,-4.8614173,142.58847
1502000000,-4.8953629,142.56673
1503000000,-4.85496,142.56288
1504000000,-4.8585029,142.8105
1505000000,-4.8598466,142.33942
1506000000,-4.8724837,142.4577
1507000000,-4.8740602,142.32304
1508000000,-4.8793812,142.03329
1509000000,-4.8835855,142.20093
1510000000,-4.8687105,142.04745
1511000000,-4.8824368,141.98477
1512000000,-4.8826733,141.91429
1513000000,-4.8934069,141.90411
1514000000,-4.8821788,141.86682
1515000000,-4.8837433,141.67096
1516000000,-4.8887801,141.75871
1517000000,-4.8906817,141.726
1518000000,-4.8761272,141.56599
1519000000,-4.8653846,141.59747
1520000000,-4.915679,141.54208
1521000000,-4.9086523,141.25536
1522000000,-4.8799176,141.51149
1523000000,-4.879334,141.23772
1524000000,-4.9094005,141.21414
1525000000,-4.9020085,141.26155
1526000000,-4.8969636,141.2303
1527000000,-4.9067373,140.94139
1528000000,-4.8953938,141.06592
1529000000,-4.9050221,140.9379
1530000000,-4.9253197,140.80678
1531000000,-4.923945,140.69905
1532000000,-4.9318728,140.91406
1533000000,-4.9140501,140.64737
1534000000,-4.9300528,140.85725
1535000000,-4.9309936,140.56895
1536000000,-4.9159627,140.71954
1537000000,-4.9278646,140.64731
1538000000,-4.9354873,140.29495
1539000000,-4.9273357,140.34656
1540000000,-4.9329362,140.21019
1541000000,-4.941875,139.99207
1542000000,-4.9516191,140.3746
1543000000,-4.9609952,140.12666
1544000000,-4.9384828,140.03862
1545000000,-4.999218,140.19618
1546000000,-4.9571261,139.77293
1547000000,-4.954226,139.98013
1548000000,-4.982964,139.87993
1549000000,-4.9714904,139.74911
1550000000,-4.9989572,139.59805
1551000000,-4.9806538,139.51341
1552000000,-4.9733491,139.54121
1553000000,-4.9777107,139.57903
1554000000,-4.9649944,139.49525
1555000000,-4.960916,139.45721
1556000000,-4.9819942,139.53239
1557000000,-4.95823,139.20045
1558000000,-4.9886947,139.05217
1559000000,-5.0045347,139.10838
1560000000,-5.0193872,138.94801
1561000000,-5.0000358,139.026
1562000000,-5.0063057,138.82462
1563000000,-5.0126843,139.02734
1564000000,-4.9994311,138.91553
1565000000,-5.0293956,138.63599
1566000000,-5.0393958,138.702
1567000000,-5.008266,138.76701
1568000000,-5.0351667,138.56059
1569000000,-5.0366693,138.62437
1570000000,-5.0305734,138.36714
1571000000,-5.0524216,138.45923
1572000000,-5.0360656,138.4395
1573000000,-5.0497637,138.17271
1574000000,-5.0633259,138.10921
1575000000,-5.0497413,138.16823
1576000000,-5.0746636,138.05153
1577000000,-5.0444498,137.8625
1578000000,-5.0470438,138.00865
1579000000,-5.0536518,137.93974
1580000000,-5.0843439,137.75969
1581000000,-5.0696507,137.75992
1582000000,-5.0770383,137.62114
1583000000,-5.0809197,137.4906
1584000000,-5.0851674,137.54056
1585000000,-5.1073194,137.61302
1586000000,-5.0891409,137.34792
1587000000,-5.0994339,137.31625
1588000000,-5.0998898,137.18898
1589000000,-5.1132083,137.29698
1590000000,-5.0813088,136.97749
1591000000,-5.1184692,137.10402
1592000000,-5.106956,136.91197
1593000000,-5.1226749,136.8705
1594000000,-5.1020751,136.80559
1595000000,-5.1468415,137.02493
1596000000,-5.1297135,136.51938
1597000000,-5.1513519,136.66768
1598000000,-5.1192698,136.67174
1599000000,-5.1337991,136.59644
1600000000,-5.1412783,136.4382
1601000000,-5.1318264,136.42879
1602000000,-5.1047478,136.29971
1603000000,-5.1580453,136.18216
1604000000,-5.1368375,136.32649
1605000000,-5.1369653,136.03062
1606000000,-5.1342363,136.295
1607000000,-5.1811242,136.00175
1608000000,-5.1731262,135.98169
1609000000,-5.1933846,135.85817
1610000000,-5.1726217,135.82158
1611000000,-5.1822901,135.75224
1612000000,-5.1919026,135.79262
1613000000,-5.1804895,135.57759
1614000000,-5.2049727,135.41275
1615000000,-5.1744022,135.61804
1616000000,-5.186605,135.53847
1617000000,-5.1856155,135.44896
1618000000,-5.2000909,135.33049
1619000000,-5.1711421,135.17102
1620000000,-5.1865664,135.14302
1621000000,-5.2409086,135.06996
1622000000,-5.2186384,135.0295
1623000000,-5.2106304,134.73236
1624000000,-5.2254677,134.88043
1625000000,-5.2178116,134.75577
1626000000,-5.2238784,134.95912
1627000000,-5.2246056,134.85217
1628000000,-5.2376542,134.77864
1629000000,-5.2542672,134.58708
1630000000,-5.2347627,134.40501
1631000000,-5.2359815,134.30885
1632000000,-5.23844,134.48204
1633000000,-5.2411017,134.19196
1634000000,-5.2656822,134.29424
1635000000,-5.2488418,134.00914
1636000000,-5.2449994,133.95749
1637000000,-5.2687049,134.12695
1638000000,-5.2536135,134.11368
1639000000,-5.2345657,133.92429
1640000000,-5.2943611,133.77257
1641000000,-5.2785139,133.79643
1642000000,-5.2558417,133.57028
1643000000,-5.2772317,133.68169
1644000000,-5.2896876,133.51718
1645000000,-5.272017,133.69594
1646000000,-5.3104725,133.5209
1647000000,-5.2745309,133.46985
1648000000,-5.3032598,133.25031
1649000000,-5.3078485,133.22491
1650000000,-5.2853961,133.32497
1651000000,-5.3042545,133.18468
1652000000,-5.315558,133.18224
1653000000,-5.2987676,132.90541
1654000000,-5.337235,132.89879
1655000000,-5.3118057,133.00368
1656000000,-5.3302817,132.85245
1657000000,-5.344214,132.90448
1658000000,-5.3478003,132.68642
1659000000,-5.359901,132.73329
1660000000,-5.3670359,132.69237
1661000000,-5.3406944,132.47131
1662000000,-5.3697877,132.51648
1663000000,-5.392899,132.2935
1664000000,-5.3996787,132.49017
1665000000,-5.3634148,132.06856
1666000000,-5.3908482,132.14211
1667000000,-5.3693051,132.12666
1668000000,-5.4050627,131.91504
1669000000,-5.3667278,131.96213
1670000000,-5.4066725,131.67819
1671000000,-5.3761463,131.76747
1672000000,-5.4254479,131.76672
1673000000,-5.4074831,131.57721
1674000000,-5.3937731,131.60025
1675000000,-5.403091,131.50748
1676000000,-5.4169173,131.4722
1677000000,-5.4531827,131.55215
1678000000,-5.4575138,131.33542
1679000000,-5.4662328,131.32535
1680000000,-5.4506755,131.23083
1681000000,-5.4839778,131.23004
1682000000,-5.4682178,131.01598
1683000000,-5.4693174,130.97932
1684000000,-5.4700122,131.01726
1685000000,-5.5056052,130.93668
1686000000,-5.4858251,130.84277
1687000000,-5.4657254,130.89961
1688000000,-5.4656758,130.75812
1689000000,-5.5064058,130.59685
1690000000,-5.5150466,130.59206
1691000000,-5.5308199,130.63869
1692000000,-5.515101,130.50247
1693000000,-5.5069981,130.29871
1694000000,-5.5184603,130.12367
1695000000,-5.5206008,130.06424
1696000000,-5.5270448,130.08315
1697000000,-5.5074825,130.03909
1698000000,-5.5594168,129.94308
1699000000,-5.5265589,129.86617
1700000000,-5.5581098,129.80223
1701000000,-5.5246177,129.7373
1702000000,-5.607656,129.69814
1703000000,-5.5783262,129.46895
1704000000,-5.5700436,129.94923
1705000000,-5.5776744,129.31776
1706000000,-5.5485463,129.49281
1707000000,-5.5837917,129.36697
1708000000,-5.610425,129.24248
1709000000,-5.6275177,129.02542
1710000000,-5.6106067,129.04077
1711000000,-5.6075754,129.078
1712000000,-5.620122,129.10411
1713000000,-5.6434197,128.88008
1714000000,-5.6205893,128.78207
1715000000,-5.6425261,128.85603
1716000000,-5.6381259,128.6138
1717000000,-5.6334486,128.66182
1718000000,-5.6431251,128.34886
1719000000,-5.666882,128.50128
1720000000,-5.6520677,128.53999
1721000000,-5.6461272,128.44978
1722000000,-5.6643071,128.43628
1723000000,-5.6517801,128.33864
1724000000,-5.6762214,128.08676
1725000000,-5.7046633,128.13918
1726000000,-5.6643476,127.81969
1727000000,-5.7050018,128.13696
1728000000,-5.6817918,127.81178
1729000000,-5.7024126,127.79187
1730000000,-5.7212586,127.55757
1731000000,-5.6895471,127.5769
1732000000,-5.7337508,127.52454
1733000000,-5.7194386,127.50155
1734000000,-5.7346797,127.24432
1735000000,-5.7332239,127.29565
1736000000,-5.7240601,127.38081
1737000000,-5.7435889,127.21077
1738000000,-5.7423568,127.20647
1739000000,-5.7560773,127.20638
1740000000,-5.7457433,126.98724
1741000000,-5.7337065,126.65679
1742000000,-5.7959967,126.78338
1743000000,-5.7754478,126.63115
1744000000,-5.7807531,126.68548
1745000000,-5.8200984,126.50314
1746000000,-5.8174891,126.45791
1747000000,-5.7985158,126.29378
1748000000,-5.8198037,126.27097
1749000000,-5.7930675,126.6785
1750000000,-5.8122764,126.1506
1751000000,-5.8621178,126.13187
1752000000,-5.8480287,126.04344
1753000000,-5.8182397,125.94614
1754000000,-5.8637948,125.72059
1755000000,-5.8482695,125.7151
1756000000,-5.8827453,125.66132
1757000000,-5.8703108,125.57504
1758000000,-5.8706703,125.67873
1759000000,-5.893569,125.7166
1760000000,-5.8756881,125.64984
1761000000,-5.8863778,125.48253
1762000000,-5.879159,125.40842
1763000000,-5.9206138,125.25746
1764000000,-5.9238882,125.291
1765000000,-5.8770013,125.06178
1766000000,-5.9215832,125.04752
1767000000,-5.935607,124.99522
1768000000,-5.9315095,124.83896
1769000000,-5.9187431,124.78072
1770000000,-5.9360466,124.70333
1771000000,-5.9629478,124.60362
1772000000,-5.925827,124.60331
1773000000,-5.9371161,124.46486
1774000000,-5.9851875,124.64738
1775000000,-5.9832473,124.52187
1776000000,-5.9720569,124.21914
1777000000,-6.0094867,124.20596
1778000000,-5.9791393,124.06446
1779000000,-6.0122013,123.88174
1780000000,-5.9952016,123.93942
1781000000,-6.0091224,123.85757
1782000000,-6.0265145,123.88697
1783000000,-6.0033946,123.90492
1784000000,-6.0620337,123.93533
1785000000,-6.0665383,123.85215
1786000000,-6.0795884,123.45518
1787000000,-6.0729346,123.34684
1788000000,-6.0646996,123.52531
1789000000,-6.0598426,123.22179
1790000000,-6.0658402,123.31733
1791000000,-6.0980864,123.27052
1792000000,-6.0962663,123.01157
1793000000,-6.0871544,122.88304
1794000000,-6.0834737,123.11324
1795000000,-6.1336145,122.8579
1796000000,-6.1488385,122.99368
1797000000,-6.1139379,122.69109
1798000000,-6.1197553,122.57869
1799000000,-6.1352553,122.42355
1800000000,-6.1641221,122.58556
1801000000,-6.1867533,122.1765
1802000000,-6.1496296,122.40737
1803000000,-6.1847582,122.16128
1804000000,-6.1777711,122.13653
1805000000,-6.1870236,121.97202
1806000000,-6.1848655,121.88988
1807000000,-6.1924691,122.02723
1808000000,-6.2121229,121.85442
1809000000,-6.2164884,121.8028
1810000000,-6.1718559,121.82264
1811000000,-6.2394447,121.80122
1812000000,-6.2178297,121.79595
