!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Tuesday, March 08, 2016 15:07:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S11 Phase(°)
1202000000,-4.5850334,154.41284
1203000000,-4.606503,154.55736
1204000000,-4.5987701,154.45345
1205000000,-4.5841298,154.38313
1206000000,-4.6026373,154.37527
1207000000,-4.5980968,154.49318
1208000000,-4.5652094,154.25079
1209000000,-4.5788722,154.32011
1210000000,-4.5741787,154.13103
1211000000,-4.5764055,153.95023
1212000000,-4.5701303,153.74118
1213000000,-4.6099796,153.91634
1214000000,-4.5919819,153.82768
1215000000,-4.5712833,153.98518
1216000000,-4.5500188,153.98805
1217000000,-4.5710344,153.88771
1218000000,-4.5714765,153.77905
1219000000,-4.5327911,153.69832
1220000000,-4.5827556,153.60648
1221000000,-4.5865064,153.47704
1222000000,-4.5597248,153.55893
1223000000,-4.5667214,153.47296
1224000000,-4.5436668,153.56288
1225000000,-4.5677042,153.47339
1226000000,-4.5900927,153.31955
1227000000,-4.5864506,153.06516
1228000000,-4.575531,153.10825
1229000000,-4.6022644,153.3486
1230000000,-4.5675554,153.16948
1231000000,-4.5515351,152.84044
1232000000,-4.5780578,153.1745
1233000000,-4.5610552,152.96036
1234000000,-4.5562305,153.03981
1235000000,-4.5523968,152.68979
1236000000,-4.5662355,152.9149
1237000000,-4.577569,152.78342
1238000000,-4.5715728,152.6339
1239000000,-4.5583162,152.65358
1240000000,-4.5648398,152.58897
1241000000,-4.5490737,152.70009
1242000000,-4.5307412,152.58304
1243000000,-4.5391326,152.63751
1244000000,-4.5396876,152.47316
1245000000,-4.5517168,152.44963
1246000000,-4.5777164,152.13901
1247000000,-4.5551138,152.41867
1248000000,-4.5666714,152.23422
1249000000,-4.5768905,152.4306
1250000000,-4.572762,152.44376
1251000000,-4.5644269,152.15619
1252000000,-4.5489001,152.05072
1253000000,-4.5683298,152.13643
1254000000,-4.5577531,152.21458
1255000000,-4.5651765,152.08385
1256000000,-4.5504646,151.96762
1257000000,-4.5493217,151.83128
1258000000,-4.5765934,151.85515
1259000000,-4.5830269,151.842
1260000000,-4.5902152,151.76337
1261000000,-4.5689526,151.83234
1262000000,-4.5657759,151.69182
1263000000,-4.5652065,151.43733
1264000000,-4.5547614,151.64809
1265000000,-4.53368,151.53113
1266000000,-4.573113,151.65436
1267000000,-4.5406208,151.56206
1268000000,-4.5693111,151.53479
1269000000,-4.5812731,151.36406
1270000000,-4.5694885,151.26125
1271000000,-4.5794039,151.34457
1272000000,-4.5687766,151.22536
1273000000,-4.5612597,151.32367
1274000000,-4.599225,150.97479
1275000000,-4.5393119,150.90933
1276000000,-4.5738211,151.03969
1277000000,-4.5553231,150.86467
1278000000,-4.5921679,150.87515
1279000000,-4.5713744,150.72835
1280000000,-4.5905137,150.92455
1281000000,-4.5777974,150.767
1282000000,-4.5802312,150.70047
1283000000,-4.5616283,150.36488
1284000000,-4.5601187,150.57834
1285000000,-4.5462308,150.46361
1286000000,-4.5334511,150.79204
1287000000,-4.5653815,150.53799
1288000000,-4.5450368,150.41275
1289000000,-4.5859451,150.26616
1290000000,-4.5742526,150.25464
1291000000,-4.5923824,150.42322
1292000000,-4.5751772,150.19563
1293000000,-4.5592332,150.12239
1294000000,-4.5653667,150.22498
1295000000,-4.5485997,150.20862
1296000000,-4.5596595,150.21022
1297000000,-4.5848613,149.8334
1298000000,-4.5658207,149.72371
1299000000,-4.5651236,150.25642
1300000000,-4.5591359,149.90237
1301000000,-4.6048002,149.66447
1302000000,-4.5610805,149.69287
1303000000,-4.540854,149.79536
1304000000,-4.5623336,149.69753
1305000000,-4.5711422,149.59203
1306000000,-4.5486989,149.42793
1307000000,-4.5791774,149.53294
1308000000,-4.5762382,149.52643
1309000000,-4.5881267,149.46404
1310000000,-4.5590172,149.51691
1311000000,-4.5484767,149.2233
1312000000,-4.5833511,149.4398
1313000000,-4.5624061,149.18671
1314000000,-4.5886254,148.87532
1315000000,-4.5683489,148.94455
1316000000,-4.5904894,149.02194
1317000000,-4.5563512,149.04706
1318000000,-4.5509176,148.93796
1319000000,-4.5808148,148.93951
1320000000,-4.5336695,148.99881
1321000000,-4.5796871,148.90334
1322000000,-4.5992765,148.70959
1323000000,-4.6049747,148.65286
1324000000,-4.5579839,148.43694
1325000000,-4.5510645,148.61189
1326000000,-4.5466461,148.75235
1327000000,-4.5811787,148.56224
1328000000,-4.5838747,148.49467
1329000000,-4.5852418,148.35135
1330000000,-4.5506368,148.50168
1331000000,-4.5795188,148.34641
1332000000,-4.5585446,148.32191
1333000000,-4.5656343,148.22473
1334000000,-4.583457,148.27504
1335000000,-4.5614514,148.09419
1336000000,-4.5641146,148.04802
1337000000,-4.5555167,147.84128
1338000000,-4.5689721,148.15939
1339000000,-4.5639739,147.91212
1340000000,-4.5815344,147.80013
1341000000,-4.5405831,147.91989
1342000000,-4.5401087,147.756
1343000000,-4.5872545,147.54311
1344000000,-4.584209,147.87427
1345000000,-4.5567517,147.4442
1346000000,-4.5778241,147.56174
1347000000,-4.5744371,147.40596
1348000000,-4.5719438,147.36789
1349000000,-4.5807486,147.35701
1350000000,-4.5612526,147.44946
1351000000,-4.5872302,147.22064
1352000000,-4.5516496,147.13792
1353000000,-4.5725212,146.90247
1354000000,-4.5543327,147.09346
1355000000,-4.6089945,147.26578
1356000000,-4.5978718,146.90263
1357000000,-4.6045213,146.8649
1358000000,-4.5930285,146.95398
1359000000,-4.572062,146.68787
1360000000,-4.5439944,146.62384
1361000000,-4.57833,146.64584
1362000000,-4.5614314,146.68797
1363000000,-4.5663486,146.7234
1364000000,-4.582901,146.45064
1365000000,-4.5839128,146.62219
1366000000,-4.5940042,146.54988
1367000000,-4.5759463,146.72293
1368000000,-4.6065459,146.42015
1369000000,-4.592731,146.51796
1370000000,-4.6015573,146.25578
1371000000,-4.5929699,146.20322
1372000000,-4.5844183,146.06123
1373000000,-4.5922961,146.17931
1374000000,-4.6210155,146.11206
1375000000,-4.6160522,146.02547
1376000000,-4.5962358,146.00177
1377000000,-4.5838184,145.82565
1378000000,-4.585814,145.89268
1379000000,-4.6224327,145.81592
1380000000,-4.5832038,145.73344
1381000000,-4.5903668,145.84303
1382000000,-4.5921941,145.52153
1383000000,-4.5795302,145.54028
1384000000,-4.5910335,145.63232
1385000000,-4.6293483,145.43362
1386000000,-4.6183453,145.58813
1387000000,-4.6108556,145.31415
1388000000,-4.6112642,145.25079
1389000000,-4.6131148,145.20686
1390000000,-4.6192384,145.0359
1391000000,-4.610723,145.06792
1392000000,-4.5848246,145.09981
1393000000,-4.6024766,145.065
1394000000,-4.6021538,144.81734
1395000000,-4.6003957,144.80621
1396000000,-4.6030221,144.86739
1397000000,-4.5855637,144.82738
1398000000,-4.5856466,144.95473
1399000000,-4.6139894,144.69823
1400000000,-4.6135049,144.78197
1401000000,-4.6182904,144.48009
1402000000,-4.5940747,144.65739
1403000000,-4.5842304,144.3273
1404000000,-4.6331,144.45483
1405000000,-4.6114106,144.16998
1406000000,-4.6071625,144.21672
1407000000,-4.6370025,144.37735
1408000000,-4.6258888,144.29007
1409000000,-4.6266503,144.16734
1410000000,-4.6173153,144.11987
1411000000,-4.6369896,143.85899
1412000000,-4.6205249,143.957
1413000000,-4.6068983,143.9131
1414000000,-4.6111245,144.00455
1415000000,-4.6425362,143.91565
1416000000,-4.6399984,143.62807
1417000000,-4.6106157,143.68669
1418000000,-4.6485543,143.71625
1419000000,-4.6051345,143.57281
1420000000,-4.6404395,143.4702
1421000000,-4.642736,143.47783
1422000000,-4.641933,143.67551
1423000000,-4.6324105,143.40045
1424000000,-4.6220264,143.31001
1425000000,-4.5964413,143.17467
1426000000,-4.6236186,143.06946
1427000000,-4.6401234,143.14871
1428000000,-4.6144767,142.97813
1429000000,-4.6398945,143.03838
1430000000,-4.667676,143.01317
1431000000,-4.6251731,142.8309
1432000000,-4.6661248,142.88029
1433000000,-4.666481,142.88913
1434000000,-4.6551576,142.57884
1435000000,-4.6575398,142.52739
1436000000,-4.6624846,142.66142
1437000000,-4.6668081,142.58614
1438000000,-4.6411743,142.42973
1439000000,-4.6463242,142.21211
1440000000,-4.6547112,142.36185
1441000000,-4.6479726,142.36917
1442000000,-4.6642203,142.35471
1443000000,-4.6610632,142.1015
1444000000,-4.6684875,142.29356
1445000000,-4.6650519,142.13007
1446000000,-4.6545167,141.97884
1447000000,-4.6838918,142.03831
1448000000,-4.6556454,141.82742
1449000000,-4.6914434,141.92775
1450000000,-4.6915488,141.87186
1451000000,-4.6597543,141.50748
1452000000,-4.6527162,141.65659
1453000000,-4.6704392,141.67114
1454000000,-4.6708827,141.7574
1455000000,-4.6520958,141.36046
1456000000,-4.6565504,141.45697
1457000000,-4.7110581,141.36104
1458000000,-4.6936631,141.11031
1459000000,-4.6875658,141.30331
1460000000,-4.6714101,141.24678
1461000000,-4.6821895,141.2679
1462000000,-4.6891203,141.15797
1463000000,-4.6671104,141.01991
1464000000,-4.7166843,140.98325
1465000000,-4.7006578,140.79276
1466000000,-4.690968,140.88097
1467000000,-4.675427,140.75369
1468000000,-4.6965284,140.85408
1469000000,-4.6873183,140.79764
1470000000,-4.6983891,140.55318
1471000000,-4.6926413,140.47867
1472000000,-4.7175317,140.64847
1473000000,-4.7270794,140.39973
1474000000,-4.6979823,140.13419
1475000000,-4.711359,140.22298
1476000000,-4.7171497,140.32095
1477000000,-4.7276249,140.28551
1478000000,-4.7340789,140.22238
1479000000,-4.73947,140.05066
1480000000,-4.6933227,140.01772
1481000000,-4.7180209,139.87711
1482000000,-4.7226839,139.86237
1483000000,-4.7432637,139.9073
1484000000,-4.7305417,139.6635
1485000000,-4.728178,139.75775
1486000000,-4.7196054,139.81015
1487000000,-4.7392783,139.64642
1488000000,-4.7526426,139.69893
1489000000,-4.7245331,139.5966
1490000000,-4.6998835,139.37146
1491000000,-4.7413125,139.26886
1492000000,-4.7623782,139.28546
1493000000,-4.7237401,139.42145
1494000000,-4.7608809,139.28571
1495000000,-4.743412,139.15251
1496000000,-4.7381639,138.98267
1497000000,-4.7969422,139.21124
1498000000,-4.7571716,139.02332
1499000000,-4.7737665,138.94951
1500000000,-4.7706447,138.73532
1501000000,-4.7744765,138.67589
1502000000,-4.7841411,138.76071
1503000000,-4.8014665,138.68814
1504000000,-4.7688017,138.46021
1505000000,-4.7635732,138.43069
1506000000,-4.7871261,138.43764
1507000000,-4.7911797,138.39284
1508000000,-4.7785392,138.35207
1509000000,-4.788044,138.24434
1510000000,-4.7879734,138.2606
1511000000,-4.7810411,138.03488
1512000000,-4.7756262,138.16304
1513000000,-4.7836566,138.12149
1514000000,-4.813077,138.13564
1515000000,-4.8023376,137.89389
1516000000,-4.7877426,137.89377
1517000000,-4.8359075,137.63969
1518000000,-4.7951374,137.6897
1519000000,-4.8109818,137.80463
1520000000,-4.807972,137.75124
1521000000,-4.8222771,137.59886
1522000000,-4.8150735,137.41016
1523000000,-4.8129325,137.46001
1524000000,-4.8297472,137.40993
1525000000,-4.8273377,137.26823
1526000000,-4.8212137,137.25687
1527000000,-4.8588743,137.27994
1528000000,-4.8485928,137.17619
1529000000,-4.835793,137.13033
1530000000,-4.8474336,137.04471
1531000000,-4.8282351,137.04353
1532000000,-4.8311791,136.90739
1533000000,-4.8437405,136.97066
1534000000,-4.8377156,136.92215
1535000000,-4.8582273,136.57631
1536000000,-4.8380709,136.56221
1537000000,-4.8729906,136.612
1538000000,-4.8556042,136.55701
1539000000,-4.8659701,136.43506
1540000000,-4.8714848,136.55028
1541000000,-4.8727989,136.50781
1542000000,-4.8911948,136.09422
1543000000,-4.8787251,136.09309
1544000000,-4.8870015,136.14711
1545000000,-4.9045248,136.1151
1546000000,-4.8841877,136.26636
1547000000,-4.9120812,135.94823
1548000000,-4.8899269,136.09401
1549000000,-4.8771849,135.74301
1550000000,-4.8918905,135.72511
1551000000,-4.897583,135.63399
1552000000,-4.8913903,135.50494
1553000000,-4.9178519,135.52681
1554000000,-4.8738365,135.64136
1555000000,-4.9002271,135.58176
1556000000,-4.9046054,135.47032
1557000000,-4.935379,135.42862
1558000000,-4.9205275,135.32542
1559000000,-4.9125543,135.25281
1560000000,-4.9362416,135.16913
1561000000,-4.9024358,135.11699
1562000000,-4.9284716,134.99464
1563000000,-4.9588237,134.97987
1564000000,-4.9143643,134.81784
1565000000,-4.9440255,134.95392
1566000000,-4.9346833,134.97548
1567000000,-4.9604597,134.7662
1568000000,-4.9543881,134.75424
1569000000,-4.9449739,134.70615
1570000000,-4.957963,134.31592
1571000000,-4.9451418,134.51947
1572000000,-4.9564538,134.45091
1573000000,-4.9388766,134.40382
1574000000,-4.9611726,134.39586
1575000000,-4.9519057,134.17497
1576000000,-4.9537921,134.12285
1577000000,-4.9667573,133.89301
1578000000,-4.9952755,133.96584
1579000000,-4.9863977,133.9995
1580000000,-4.9702444,133.90437
1581000000,-4.9715362,133.94739
1582000000,-5.0001397,133.84802
1583000000,-4.97089,133.8271
1584000000,-5.0094185,133.46898
1585000000,-4.9940143,133.47179
1586000000,-5.035059,133.46849
1587000000,-4.9838576,133.36554
1588000000,-5.0266271,133.27031
1589000000,-4.9935942,133.47414
1590000000,-5.0011377,133.16429
1591000000,-5.0394521,133.14075
1592000000,-5.0195193,133.32042
1593000000,-5.0339322,133.21202
1594000000,-5.0561256,133.01534
1595000000,-5.0021787,133.04478
1596000000,-5.0299063,132.73599
1597000000,-5.0311146,132.718
1598000000,-5.0160093,132.65294
1599000000,-5.0314121,132.57985
1600000000,-5.0265522,132.64565
1601000000,-5.0455461,132.74986
1602000000,-5.0372481,132.40805
1603000000,-5.075191,132.40436
1604000000,-5.0079322,132.2072
1605000000,-5.0412416,132.4174
1606000000,-5.0861669,132.13727
1607000000,-5.0845952,132.11595
1608000000,-5.0759611,132.14169
1609000000,-5.0113454,131.94131
1610000000,-5.0739436,131.8387
1611000000,-5.1040044,131.95657
1612000000,-5.0727496,131.67599
1613000000,-5.0875421,131.86398
1614000000,-5.1049919,131.64828
1615000000,-5.0820265,131.75864
1616000000,-5.0878439,131.6402
1617000000,-5.1058455,131.75964
1618000000,-5.1156449,131.52699
1619000000,-5.1148453,131.44147
1620000000,-5.1034245,131.07916
1621000000,-5.096137,131.37927
1622000000,-5.1028123,131.14142
1623000000,-5.0887589,130.90594
1624000000,-5.0986052,130.92924
1625000000,-5.1191235,131.03433
1626000000,-5.1466236,130.937
1627000000,-5.1542578,130.97815
1628000000,-5.1401086,130.66727
1629000000,-5.1239944,130.60045
1630000000,-5.1058064,130.55701
1631000000,-5.1261158,130.5605
1632000000,-5.1362047,130.55623
1633000000,-5.1184793,130.37595
1634000000,-5.1616592,130.10217
1635000000,-5.1391063,130.24982
1636000000,-5.1387568,130.10651
1637000000,-5.122191,130.37852
1638000000,-5.1581717,130.12764
1639000000,-5.1403995,129.88641
1640000000,-5.2201676,130.04654
1641000000,-5.1770878,129.9371
1642000000,-5.1960926,129.81325
1643000000,-5.1489272,129.72989
1644000000,-5.1630807,129.5168
1645000000,-5.2090616,129.48555
1646000000,-5.2358437,129.29224
1647000000,-5.2170439,129.57465
1648000000,-5.206111,129.35628
1649000000,-5.1966882,129.39438
1650000000,-5.2093287,129.24779
1651000000,-5.2255006,129.19365
1652000000,-5.211235,128.97359
1653000000,-5.2712898,129.05515
1654000000,-5.2207198,128.88258
1655000000,-5.2451434,128.90601
1656000000,-5.2169275,128.95389
1657000000,-5.2485294,128.82501
1658000000,-5.2689099,128.70981
1659000000,-5.2228136,128.65565
1660000000,-5.2663088,128.41106
1661000000,-5.2888012,128.3936
1662000000,-5.2427125,128.30777
1663000000,-5.2879534,128.40747
1664000000,-5.2868352,128.28569
1665000000,-5.2725153,128.2377
1666000000,-5.2957506,128.3597
1667000000,-5.2998261,128.17743
1668000000,-5.2987447,127.76596
1669000000,-5.3066897,127.96175
1670000000,-5.3225689,127.77541
1671000000,-5.3085237,127.77609
1672000000,-5.3182774,127.43964
1673000000,-5.3479929,127.76971
1674000000,-5.3192854,127.49585
1675000000,-5.3192558,127.28735
1676000000,-5.3638015,127.61464
1677000000,-5.3568645,127.25305
1678000000,-5.335465,127.28972
1679000000,-5.3723865,127.2514
1680000000,-5.3697824,127.24331
1681000000,-5.3312998,127.19031
1682000000,-5.3551812,126.89347
1683000000,-5.36303,126.92023
1684000000,-5.3747582,126.96232
1685000000,-5.3836508,126.79174
1686000000,-5.4024229,126.60592
1687000000,-5.4148002,126.54395
1688000000,-5.4189401,126.7467
1689000000,-5.4231615,126.44215
1690000000,-5.4342833,126.59794
1691000000,-5.3972278,126.26552
1692000000,-5.4000111,126.18264
1693000000,-5.4367089,125.93157
1694000000,-5.4479532,126.03165
1695000000,-5.4746113,126.033
1696000000,-5.4420733,125.87637
1697000000,-5.4835992,125.76485
1698000000,-5.4549417,125.76913
1699000000,-5.4345441,125.72802
1700000000,-5.4777021,125.62256
1701000000,-5.4877329,125.38487
1702000000,-5.4838581,125.27027
1703000000,-5.4950523,125.47133
1704000000,-5.4976373,125.33391
1705000000,-5.5192418,125.29623
1706000000,-5.5021563,125.33853
1707000000,-5.5295863,125.04918
1708000000,-5.5009184,125.00214
1709000000,-5.5050998,125.15739
1710000000,-5.5512824,125.00468
1711000000,-5.536149,124.84445
1712000000,-5.5258012,124.82855
1713000000,-5.547914,124.56839
1714000000,-5.5573516,124.52783
1715000000,-5.5491266,124.50819
1716000000,-5.5672598,124.51208
1717000000,-5.5289855,124.37441
1718000000,-5.5734067,124.25345
1719000000,-5.555223,124.00322
1720000000,-5.5608168,124.11893
1721000000,-5.5676823,124.20803
1722000000,-5.599936,124.11
1723000000,-5.6163559,124.06525
1724000000,-5.6102738,123.91163
1725000000,-5.5916052,123.75175
1726000000,-5.5963817,123.70269
1727000000,-5.6345854,123.68069
1728000000,-5.6526198,123.71414
1729000000,-5.6308327,123.70502
1730000000,-5.632853,123.32766
1731000000,-5.6319547,123.60797
1732000000,-5.6450562,123.41253
1733000000,-5.6387839,123.255
1734000000,-5.6666183,123.23861
1735000000,-5.6575089,123.2158
1736000000,-5.6430864,122.95361
1737000000,-5.6764936,122.78155
1738000000,-5.7000012,122.80952
1739000000,-5.6792407,122.85187
1740000000,-5.7026744,122.76194
1741000000,-5.7230163,122.79921
1742000000,-5.7158036,122.68277
1743000000,-5.7098136,122.46977
1744000000,-5.7352123,122.36153
1745000000,-5.7092733,122.2944
1746000000,-5.7216034,122.40247
1747000000,-5.699193,122.27858
1748000000,-5.7429881,122.24284
1749000000,-5.7482033,122.17451
1750000000,-5.7343855,121.88488
1751000000,-5.7421265,121.93372
1752000000,-5.7480693,121.8478
1753000000,-5.771419,121.77599
1754000000,-5.7843881,121.61477
1755000000,-5.7725277,121.57404
1756000000,-5.7604265,121.72366
1757000000,-5.7850337,121.53799
1758000000,-5.808948,121.3065
1759000000,-5.8052859,121.35816
1760000000,-5.811192,121.24448
1761000000,-5.8184371,121.04664
1762000000,-5.8408165,121.01319
1763000000,-5.8834639,121.10211
1764000000,-5.8391566,120.88988
1765000000,-5.8685665,120.91805
1766000000,-5.8801713,120.77248
1767000000,-5.8625693,120.82581
1768000000,-5.8544726,120.69769
1769000000,-5.8539658,120.57178
1770000000,-5.8865051,120.46423
1771000000,-5.919734,120.32413
1772000000,-5.8980732,120.30104
1773000000,-5.8669381,120.28458
1774000000,-5.9296503,120.13309
1775000000,-5.8802166,120.08385
1776000000,-5.9288235,119.83358
1777000000,-5.9220152,119.78435
1778000000,-5.959888,119.71175
1779000000,-5.969389,119.90478
1780000000,-5.9900241,119.85188
1781000000,-5.9638462,119.74673
1782000000,-5.9710813,119.4715
1783000000,-5.9750996,119.42767
1784000000,-5.9508901,119.24444
1785000000,-5.9722795,119.35573
1786000000,-6.0202479,119.14925
1787000000,-6.0162616,119.12298
1788000000,-6.0205126,119.17063
1789000000,-6.0158768,118.99142
1790000000,-6.0125437,118.77602
1791000000,-6.02002,118.87901
1792000000,-6.0289793,118.60246
1793000000,-6.0575948,118.67462
1794000000,-6.0330787,118.5006
1795000000,-6.0575829,118.33057
1796000000,-6.0763884,118.19892
1797000000,-6.0789428,118.52422
1798000000,-6.0955601,118.2355
1799000000,-6.1027102,118.09558
1800000000,-6.116621,118.05933
1801000000,-6.1090827,117.83598
1802000000,-6.1006532,117.78563
1803000000,-6.1303329,117.93908
1804000000,-6.10853,117.80122
1805000000,-6.1170444,117.5349
1806000000,-6.1592321,117.50127
1807000000,-6.1491442,117.49673
1808000000,-6.1696591,117.58178
1809000000,-6.1698465,117.21889
1810000000,-6.1992893,117.36425
1811000000,-6.1786237,117.13902
1812000000,-6.1660414,117.20596
