"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(3,1)) []","dB(S(4,1)) []"
1.132,-4.67809472143054,-7.67576529013409,-5.82303770980078,-7.48455245516351
1.133,-4.6772615845439,-7.67815821318842,-5.82197194365411,-7.48649166727022
1.134,-4.67643197281204,-7.68055156703999,-5.82090277231131,-7.48843092506312
1.135,-4.67560589482998,-7.68294534185281,-5.81983019123768,-7.49037022653367
1.136,-4.67478335920736,-7.68533952776846,-5.81875419590275,-7.49230956967223
1.137,-4.67396437456859,-7.68773411490596,-5.81767478178033,-7.49424895246811
1.138,-4.67314894955288,-7.69012909336164,-5.81659194434851,-7.49618837290973
1.139,-4.67233709281431,-7.69252445320903,-5.81550567908974,-7.4981278289847
1.14,-4.67152881302195,-7.69492018449873,-5.81441598149079,-7.50006731867994
1.141,-4.67072411885989,-7.69731627725824,-5.81332284704286,-7.50200683998179
1.142,-4.66992301902737,-7.69971272149192,-5.81222627124154,-7.50394639087614
1.143,-4.66912552223877,-7.70210950718078,-5.81112624958692,-7.50588596934854
1.144,-4.66833163722379,-7.70450662428238,-5.81002277758351,-7.50782557338429
1.145,-4.66754137272748,-7.70690406273066,-5.80891585074043,-7.50976520096864
1.146,-4.6667547375103,-7.70930181243588,-5.80780546457129,-7.51170485008681
1.147,-4.66597174034823,-7.71169986328443,-5.80669161459429,-7.51364451872419
1.148,-4.66519239003284,-7.71409820513868,-5.80557429633227,-7.51558420486645
1.149,-4.66441669537139,-7.71649682783688,-5.80445350531272,-7.51752390649965
1.15,-4.66364466518684,-7.71889572119301,-5.8033292370678,-7.51946362161037
1.151,-4.66287630831804,-7.72129487499663,-5.80220148713439,-7.52140334818585
1.152,-4.6621116336197,-7.72369427901272,-5.80107025105414,-7.52334308421415
1.153,-4.66135064996254,-7.72609392298157,-5.79993552437348,-7.52528282768424
1.154,-4.66059336623336,-7.72849379661862,-5.79879730264364,-7.52722257658615
1.155,-4.65983979133511,-7.73089388961431,-5.79765558142073,-7.52916232891113
1.156,-4.65908993418696,-7.73329419163392,-5.79651035626572,-7.53110208265175
1.157,-4.65834380372442,-7.73569469231746,-5.79536162274454,-7.53304183580208
1.158,-4.65760140889939,-7.73809538127946,-5.79420937642804,-7.53498158635782
1.159,-4.65686275868026,-7.74049624810888,-5.7930536128921,-7.53692133231643
1.16,-4.65612786205197,-7.74289728236891,-5.79189432771759,-7.5388610716773
1.161,-4.65539672801612,-7.74529847359681,-5.79073151649046,-7.54080080244189
1.162,-4.65466936559106,-7.74769981130381,-5.78956517480178,-7.54274052261387
1.163,-4.65394578381194,-7.75010128497487,-5.78839529824772,-7.54468023019929
1.164,-4.65322599173081,-7.75250288406861,-5.78722188242964,-7.54661992320672
1.165,-4.65250999841673,-7.75490459801706,-5.78604492295409,-7.5485595996474
1.166,-4.65179781295581,-7.75730641622557,-5.78486441543289,-7.55049925753544
1.167,-4.65108944445132,-7.75970832807258,-5.78368035548311,-7.55243889488789
1.168,-4.65038490202379,-7.76211032290952,-5.78249273872716,-7.55437850972502
1.169,-4.64968419481109,-7.7645123900606,-5.78130156079279,-7.55631810007039
1.17,-4.64898733196847,-7.76691451882263,-5.78010681731313,-7.55825766395104
1.171,-4.64829432266873,-7.76931669846491,-5.77890850392676,-7.56019719939766
1.172,-4.64760517610222,-7.771718918229,-5.77770661627773,-7.56213670444477
1.173,-4.64691990147701,-7.77412116732853,-5.77650115001556,-7.56407617713088
1.174,-4.64623850801891,-7.77652343494912,-5.77529210079534,-7.56601561549865
1.175,-4.6455610049716,-7.77892571024811,-5.77407946427773,-7.56795501759508
1.176,-4.64488740159671,-7.78132798235443,-5.772863236129,-7.56989438147165
1.177,-4.6442177071739,-7.78373024036837,-5.7716434120211,-7.57183370518457
1.178,-4.64355193100095,-7.78613247336149,-5.77041998763164,-7.57377298679488
1.179,-4.64289008239387,-7.78853467037634,-5.769192958644,-7.57571222436866
1.18,-4.64223217068696,-7.79093682042633,-5.7679623207473,-7.57765141597725
1.181,-4.64157820523293,-7.79333891249554,-5.76672806963652,-7.57959055969736
1.182,-4.64092819540298,-7.7957409355385,-5.76549020101243,-7.5815296536113
1.183,-4.64028215058688,-7.79814287848005,-5.76424871058176,-7.58346869580719
1.184,-4.63964008019306,-7.80054473021512,-5.76300359405712,-7.58540768437907
1.185,-4.63900199364875,-7.80294647960852,-5.76175484715713,-7.5873466174272
1.186,-4.63836790040002,-7.80534811549478,-5.7605024656064,-7.58928549305815
1.187,-4.63773780991186,-7.80774962667796,-5.75924644513562,-7.59122430938504
1.188,-4.63711173166836,-7.81015100193142,-5.75798678148154,-7.59316306452775
1.189,-4.63648967517271,-7.81255222999764,-5.75672347038709,-7.5951017566131
1.19,-4.63587164994734,-7.81495329958798,-5.75545650760136,-7.59704038377504
1.191,-4.63525766553401,-7.81735419938259,-5.75418588887965,-7.59897894415487
1.192,-4.63464773149392,-7.81975491803005,-5.75291160998355,-7.60091743590144
1.193,-4.63404185740775,-7.82215544414731,-5.75163366668093,-7.60285585717133
1.194,-4.63344005287583,-7.82455576631938,-5.75035205474603,-7.60479420612909
1.195,-4.63284232751819,-7.82695587309916,-5.74906676995947,-7.60673248094744
1.196,-4.63224869097467,-7.82935575300725,-5.74777780810832,-7.60867067980746
1.197,-4.631659152905,-7.8317553945317,-5.7464851649861,-7.61060880089884
1.198,-4.63107372298893,-7.83415478612783,-5.74518883639287,-7.61254684242004
1.199,-4.63049241092632,-7.83655391621797,-5.74388881813526,-7.61448480257856
1.2,-4.62991522643721,-7.83895277319129,-5.7425851060265,-7.61642267959112
1.201,-4.62934217926196,-7.84135134540357,-5.74127769588648,-7.61836047168389
1.202,-4.6287732791613,-7.84374962117696,-5.73996658354178,-7.62029817709272
1.203,-4.6282085359165,-7.84614758879977,-5.73865176482573,-7.62223579406336
1.204,-4.62764795932939,-7.84854523652625,-5.73733323557845,-7.62417332085165
1.205,-4.62709155922253,-7.85094255257636,-5.73601099164688,-7.6261107557238
1.206,-4.62653934543927,-7.85333952513554,-5.73468502888487,-7.62804809695659
1.207,-4.62599132784387,-7.85573614235448,-5.73335534315316,-7.62998534283756
1.208,-4.62544751632159,-7.8581323923489,-5.73202193031949,-7.63192249166535
1.209,-4.6249079207788,-7.86052826319932,-5.73068478625858,-7.63385954174981
1.21,-4.62437255114308,-7.86292374295078,-5.72934390685227,-7.6357964914123
1.211,-4.62384141736335,-7.8653188196127,-5.72799928798947,-7.63773333898592
1.212,-4.62331452940991,-7.86771348115852,-5.72665092556625,-7.63967008281574
1.213,-4.62279189727462,-7.87010771552556,-5.72529881548591,-7.64160672125904
1.214,-4.62227353097095,-7.87250151061473,-5.72394295365899,-7.64354325268555
1.215,-4.62175944053412,-7.8748948542903,-5.72258333600332,-7.64547967547769
1.216,-4.62124963602118,-7.87728773437965,-5.7212199584441,-7.64741598803083
1.217,-4.62074412751114,-7.87968013867303,-5.71985281691392,-7.64935218875352
1.218,-4.62024292510505,-7.88207205492329,-5.71848190735282,-7.65128827606773
1.219,-4.61974603892614,-7.88446347084569,-5.71710722570833,-7.65322424840914
1.22,-4.61925347911989,-7.88685437411756,-5.71572876793554,-7.65516010422734
1.221,-4.61876525585419,-7.88924475237809,-5.71434652999713,-7.6570958419861
1.222,-4.6182813793194,-7.89163459322814,-5.71296050786341,-7.65903146016367
1.223,-4.61780185972848,-7.89402388422982,-5.71157069751242,-7.66096695725296
1.224,-4.61732670731708,-7.89641261290641,-5.71017709492991,-7.66290233176184
1.225,-4.61685593234371,-7.89880076674196,-5.70877969610946,-7.66483758221341
1.226,-4.61638954508979,-7.90118833318112,-5.70737849705247,-7.66677270714623
1.227,-4.61592755585976,-7.90357529962881,-5.70597349376827,-7.66870770511461
1.228,-4.61546997498125,-7.90596165345,-5.70456468227411,-7.67064257468884
1.229,-4.61501681280512,-7.90834738196941,-5.70315205859526,-7.67257731445552
1.23,-4.61456807970565,-7.91073247247126,-5.70173561876505,-7.67451192301774
1.231,-4.61412378608059,-7.91311691219897,-5.70031535882493,-7.67644639899543
1.232,-4.61368394235129,-7.91550068835493,-5.69889127482448,-7.67838074102557
1.233,-4.61324855896282,-7.91788378810017,-5.69746336282153,-7.6803149477625
1.234,-4.61281764638413,-7.92026619855413,-5.69603161888214,-7.6822490178782
1.235,-4.61239121510807,-7.92264790679434,-5.69459603908073,-7.68418295006251
1.236,-4.61196927565158,-7.92502889985617,-5.69315661950008,-7.68611674302347
1.237,-4.6115518385558,-7.92740916473251,-5.69171335623139,-7.68805039548759
1.238,-4.61113891438615,-7.92978868837354,-5.69026624537436,-7.68998390620007
1.239,-4.61073051373249,-7.93216745768639,-5.68881528303724,-7.69191727392518
1.24,-4.61032664720921,-7.93454545953485,-5.68736046533686,-7.69385049744643
1.241,-4.60992732545537,-7.93692268073911,-5.68590178839871,-7.69578357556698
1.242,-4.60953255913479,-7.93929910807547,-5.68443924835699,-7.6977165071098
1.243,-4.6091423589362,-7.94167472827601,-5.68297284135464,-7.69964929091806
1.244,-4.60875673557337,-7.94404952802828,-5.68150256354347,-7.70158192585538
1.245,-4.60837569978518,-7.94642349397509,-5.68002841108413,-7.70351441080611
1.246,-4.60799926233578,-7.94879661271409,-5.6785503801462,-7.70544674467561
1.247,-4.60762743401473,-7.95116887079754,-5.6770684669083,-7.70737892639061
1.248,-4.60726022563707,-7.953540254732,-5.67558266755805,-7.70931095489944
1.249,-4.60689764804348,-7.95591075097802,-5.6740929782922,-7.71124282917236
1.25,-4.60653971210042,-7.95828034594978,-5.67259939531667,-7.71317454820185
1.251,-4.6061864287002,-7.96064902601484,-5.67110191484662,-7.7151061110029
1.252,-4.60583780876115,-7.96301677749381,-5.66960053310648,-7.71703751661332
1.253,-4.60549386322773,-7.96538358666001,-5.66809524633001,-7.71896876409407
1.254,-4.60515460307068,-7.9677494397392,-5.66658605076042,-7.72089985252951
1.255,-4.60482003928709,-7.97011432290922,-5.66507294265035,-7.72283078102775
1.256,-4.60449018290061,-7.97247822229965,-5.66355591826199,-7.72476154872094
1.257,-4.6041650449615,-7.97484112399155,-5.66203497386708,-7.7266921547656
1.258,-4.60384463654681,-7.97720301401709,-5.66051010574708,-7.72862259834287
1.259,-4.60352896876047,-7.97956387835925,-5.6589813101931,-7.73055287865892
1.26,-4.60321805273348,-7.98192370295143,-5.65744858350604,-7.73248299494516
1.261,-4.60291189962397,-7.98428247367718,-5.65591192199665,-7.73441294645863
1.262,-4.60261052061738,-7.98664017636986,-5.65437132198557,-7.73634273248227
1.263,-4.60231392692659,-7.98899679681229,-5.6528267798034,-7.73827235232529
1.264,-4.60202212979201,-7.99135232073638,-5.65127829179076,-7.74020180532342
1.265,-4.60173514048177,-7.99370673382285,-5.64972585429839,-7.74213109083927
1.266,-4.60145297029182,-7.99606002170086,-5.64816946368713,-7.74406020826267
1.267,-4.60117563054607,-7.99841216994764,-5.6466091163281,-7.74598915701094
1.268,-4.60090313259653,-8.00076316408819,-5.64504480860266,-7.74791793652927
1.269,-4.60063548782345,-8.00311298959491,-5.64347653690253,-7.74984654629101
1.27,-4.60037270763546,-8.00546163188724,-5.64190429762985,-7.751774985798
1.271,-4.60011480346967,-8.00780907633131,-5.64032808719725,-7.75370325458091
1.272,-4.59986178679185,-8.01015530823961,-5.63874790202787,-7.75563135219957
1.273,-4.59961366909658,-8.01250031287061,-5.63716373855552,-7.75755927824329
1.274,-4.59937046190733,-8.01484407542838,-5.63557559322465,-7.75948703233121
1.275,-4.59913217677666,-8.01718658106229,-5.63398346249047,-7.76141461411259
1.276,-4.59889882528632,-8.01952781486658,-5.63238734281901,-7.76334202326722
1.277,-4.59867041904741,-8.02186776188005,-5.63078723068718,-7.76526925950568
1.278,-4.59844696970054,-8.02420640708566,-5.62918312258285,-7.76719632256972
1.279,-4.59822848891592,-8.02654373541017,-5.62757501500491,-7.76912321223259
1.28,-4.59801498839357,-8.02887973172373,-5.62596290446334,-7.77104992829938
1.281,-4.5978064798634,-8.03121438083963,-5.6243467874793,-7.77297647060735
1.282,-4.59760297508541,-8.03354766751372,-5.62272666058517,-7.77490283902628
1.283,-4.59740448584979,-8.03587957644424,-5.62110252032462,-7.77682903345883
1.284,-4.59721102397711,-8.03821009227132,-5.61947436325273,-7.77875505384086
1.285,-4.59702260131843,-8.0405391995766,-5.61784218593599,-7.78068090014179
1.286,-4.59683922975546,-8.04286688288292,-5.61620598495244,-7.78260657236493
1.287,-4.59666092120072,-8.04519312665383,-5.61456575689169,-7.78453207054786
1.288,-4.59648768759768,-8.04751791529328,-5.61292149835501,-7.78645739476274
1.289,-4.59631954092091,-8.04984123314522,-5.61127320595546,-7.78838254511668
1.29,-4.59615649317622,-8.05216306449316,-5.60962087631782,-7.79030752175213
1.291,-4.59599855640084,-8.05448339355983,-5.60796450607884,-7.79223232484714
1.292,-4.59584574266354,-8.05680220450673,-5.60630409188717,-7.79415695461581
1.293,-4.59569806406481,-8.05911948143378,-5.60463963040354,-7.79608141130858
1.294,-4.59555553273699,-8.06143520837889,-5.60297111830075,-7.79800569521263
1.295,-4.59541816084445,-8.06374936931755,-5.60129855226382,-7.7999298066522
1.296,-4.59528596058373,-8.06606194816244,-5.59962192899,-7.80185374598898
1.297,-4.59515894418366,-8.06837292876303,-5.5979412451889,-7.80377751362243
1.298,-4.59503712390562,-8.07068229490513,-5.59625649758254,-7.8057011099902
1.299,-4.59492051204357,-8.07299003031054,-5.59456768290542,-7.80762453556843
1.3,-4.59480912092431,-8.07529611863656,-5.59287479790463,-7.80954779087216
1.301,-4.59470296290759,-8.07760054347562,-5.5911778393399,-7.81147087645566
1.302,-4.59460205038627,-8.07990328835487,-5.58947680398367,-7.8133937929128
1.303,-4.59450639578649,-8.08220433673571,-5.58777168862122,-7.81531654087746
1.304,-4.59441601156783,-8.08450367201341,-5.58606249005069,-7.8172391210238
1.305,-4.5943309102235,-8.08680127751669,-5.58434920508319,-7.81916153406675
1.306,-4.59425110428043,-8.08909713650724,-5.5826318305429,-7.82108378076227
1.307,-4.59417660629952,-8.09139123217934,-5.58091036326709,-7.8230058619078
1.308,-4.59410742887575,-8.09368354765938,-5.57918480010627,-7.82492777834256
1.309,-4.59404358463836,-8.0959740660055,-5.57745513792423,-7.826849530948
1.31,-4.59398508625102,-8.09826277020706,-5.57572137359812,-7.8287711206481
1.311,-4.59393194641199,-8.10054964318428,-5.57398350401857,-7.83069254840979
1.312,-4.59388417785429,-8.10283466778776,-5.57224152608975,-7.83261381524329
1.313,-4.59384179334588,-8.10511782679803,-5.57049543672942,-7.83453492220252
1.314,-4.59380480568982,-8.10739910292513,-5.56874523286907,-7.83645587038545
1.315,-4.59377322772443,-8.10967847880814,-5.566990911454,-7.83837666093449
1.316,-4.59374707232348,-8.11195593701474,-5.56523246944336,-7.84029729503688
1.317,-4.59372635239635,-8.11423146004077,-5.56346990381027,-7.84221777392502
1.318,-4.59371108088822,-8.11650503030975,-5.5617032115419,-7.8441380988769
1.319,-4.59370127078021,-8.11877663017243,-5.55993238963955,-7.84605827121647
1.32,-4.5936969350896,-8.12104624190635,-5.55815743511876,-7.84797829231401
1.321,-4.59369808686996,-8.12331384771536,-5.55637834500936,-7.84989816358651
1.322,-4.59370473921137,-8.12557942972917,-5.5545951163556,-7.85181788649806
1.323,-4.59371690524055,-8.12784297000286,-5.55280774621618,-7.85373746256024
1.324,-4.59373459812109,-8.13010445051644,-5.55101623166443,-7.85565689333249
1.325,-4.59375783105359,-8.13236385317439,-5.54922056978829,-7.85757618042251
1.326,-4.59378661727584,-8.13462115980512,-5.54742075769048,-7.85949532548665
1.327,-4.59382097006304,-8.13687635216059,-5.54561679248858,-7.86141433023025
1.328,-4.59386090272794,-8.13912941191576,-5.54380867131508,-7.86333319640809
1.329,-4.59390642862104,-8.14138032066816,-5.54199639131751,-7.86525192582477
1.33,-4.59395756113079,-8.14362905993737,-5.54017994965854,-7.86717052033503
1.331,-4.59401431368372,-8.14587561116455,-5.538359343516,-7.86908898184424
1.332,-4.5940766997447,-8.148119955712,-5.53653457008308,-7.87100731230872
1.333,-4.59414473281706,-8.15036207486259,-5.53470562656834,-7.87292551373615
1.334,-4.59421842644282,-8.15260194981934,-5.53287251019584,-7.87484358818597
1.335,-4.59429779420287,-8.15483956170489,-5.53103521820523,-7.87676153776977
1.336,-4.59438284971714,-8.15707489156104,-5.52919374785185,-7.87867936465168
1.337,-4.59447360664481,-8.1593079203482,-5.5273480964068,-7.88059707104875
1.338,-4.59457007868449,-8.16153862894495,-5.52549826115706,-7.88251465923139
1.339,-4.59467227957443,-8.16376699814752,-5.52364423940559,-7.88443213152371
1.34,-4.59478022309268,-8.16599300866928,-5.52178602847143,-7.88634949030396
1.341,-4.59489392305732,-8.16821664114023,-5.51992362568974,-7.88826673800487
1.342,-4.59501339332663,-8.17043787610651,-5.518057028412,-7.89018387711413
1.343,-4.59513864779929,-8.17265669402988,-5.51618623400602,-7.89210091017473
1.344,-4.5952697004146,-8.17487307528725,-5.51431123985607,-7.89401783978533
1.345,-4.59540656515264,-8.17708700017007,-5.512432043363,-7.89593466860077
1.346,-4.5955492560345,-8.17929844888394,-5.51054864194432,-7.89785139933234
