"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.136,-24.0177908970674,-0.622744726595929
1.137,-23.9398325776895,-0.623630863571776
1.138,-23.8627350877949,-0.624519213969025
1.139,-23.7864839576833,-0.625409750319583
1.14,-23.711065117168,-0.626302444984459
1.141,-23.6364648813267,-0.627197270155317
1.142,-23.5626699368762,-0.628094197856078
1.143,-23.4896673291391,-0.628993199944513
1.144,-23.4174444495738,-0.629894248113865
1.145,-23.3459890238369,-0.630797313894478
1.146,-23.2752891003536,-0.631702368655452
1.147,-23.2053330393689,-0.632609383606294
1.148,-23.1361095024567,-0.633518329798607
1.149,-23.067607442464,-0.634429178127779
1.15,-22.9998160938698,-0.635341899334699
1.151,-22.9327249635366,-0.636256464007466
1.152,-22.8663238218384,-0.637172842583147
1.153,-22.8006026941446,-0.638091005349518
1.154,-22.7355518526447,-0.639010922446832
1.155,-22.6711618084974,-0.63993256386961
1.156,-22.6074233042881,-0.640855899468438
1.157,-22.5443273067819,-0.641780898951775
1.158,-22.4818649999574,-0.642707531887786
1.159,-22.420027778309,-0.643635767706182
1.16,-22.3588072404053,-0.644565575700073
1.161,-22.2981951826923,-0.645496925027847
1.162,-22.2381835935306,-0.64642978471505
1.163,-22.1787646474551,-0.647364123656285
1.164,-22.1199306996492,-0.648299910617129
1.165,-22.0616742806228,-0.649237114236062
1.166,-22.0039880910854,-0.650175703026407
1.167,-21.9468649970061,-0.651115645378283
1.168,-21.8902980248532,-0.65205690956058
1.169,-21.8342803570038,-0.652999463722949
1.17,-21.7788053273185,-0.65394327589778
1.171,-21.7238664168723,-0.654888314002235
1.172,-21.6694572498374,-0.655834545840264
1.173,-21.6155715895085,-0.656781939104638
1.174,-21.5622033344679,-0.65773046137902
1.175,-21.5093465148831,-0.658680080140007
1.176,-21.4569952889309,-0.659630762759222
1.177,-21.4051439393448,-0.660582476505418
1.178,-21.3537868700788,-0.661535188546554
1.179,-21.3029186030845,-0.662488865951942
1.18,-21.2525337751958,-0.663443475694373
1.181,-21.2026271351178,-0.664398984652248
1.182,-21.1531935405156,-0.665355359611751
1.183,-21.104227955199,-0.666312567269017
1.184,-21.055725446399,-0.66727057423231
1.185,-21.0076811821341,-0.66822934702423
1.186,-20.9600904286608,-0.669188852083908
1.187,-20.912948548007,-0.670149055769249
1.188,-20.866250995584,-0.67110992435914
1.189,-20.8199933178747,-0.67207142405572
1.19,-20.7741711501954,-0.67303352098663
1.191,-20.7287802145273,-0.673996181207281
1.192,-20.6838163174169,-0.674959370703152
1.193,-20.6392753479411,-0.675923055392068
1.194,-20.5951532757363,-0.676887201126518
1.195,-20.5514461490869,-0.677851773695977
1.196,-20.5081500930742,-0.678816738829241
1.197,-20.4652613077804,-0.67978206219676
1.198,-20.422776066548,-0.680747709413001
1.199,-20.3806907142915,-0.681713646038822
1.2,-20.3390016658601,-0.682679837583839
1.201,-20.2977054044491,-0.683646249508832
1.202,-20.2567984800591,-0.684612847228133
1.203,-20.2162775080006,-0.68557959611205
1.204,-20.1761391674427,-0.686546461489297
1.205,-20.1363802000048,-0.687513408649416
1.206,-20.0969974083893,-0.688480402845237
1.207,-20.057987655054,-0.68944740929534
1.208,-20.0193478609233,-0.690414393186515
1.209,-19.9810750041365,-0.691381319676259
1.21,-19.943166118832,-0.692348153895252
1.211,-19.9056182939666,-0.693314860949875
1.212,-19.8684286721682,-0.694281405924721
1.213,-19.8315944486213,-0.695247753885113
1.214,-19.795112869984,-0.696213869879659
1.215,-19.7589812333355,-0.697179718942775
1.216,-19.7231968851533,-0.698145266097268
1.217,-19.6877572203189,-0.699110476356882
1.218,-19.6526596811513,-0.70007531472889
1.219,-19.6179017564676,-0.701039746216684
1.22,-19.583480980669,-0.702003735822371
1.221,-19.5493949328527,-0.702967248549379
1.222,-19.5156412359483,-0.703930249405089
1.223,-19.4822175558772,-0.704892703403453
1.224,-19.4491216007357,-0.705854575567649
1.225,-19.4163511199999,-0.70681583093271
1.226,-19.3839039037531,-0.707776434548213
1.227,-19.3517777819329,-0.708736351480923
1.228,-19.3199706235996,-0.709695546817492
1.229,-19.2884803362246,-0.710653985667143
1.23,-19.2573048649967,-0.711611633164367
1.231,-19.2264421921487,-0.712568454471641
1.232,-19.1958903363007,-0.713524414782138
1.233,-19.1656473518221,-0.714479479322463
1.234,-19.1357113282096,-0.715433613355387
1.235,-19.1060803894828,-0.716386782182602
1.236,-19.0767526935954,-0.717338951147472
1.237,-19.047726431862,-0.718290085637803
1.238,-19.0189998284006,-0.719240151088618
1.239,-18.9905711395894,-0.72018911298494
1.24,-18.9624386535386,-0.721136936864594
1.241,-18.9346006895757,-0.722083588320997
1.242,-18.9070555977446,-0.723029033005995
1.243,-18.8798017583181,-0.723973236632654
1.244,-18.8528375813237,-0.724916164978114
1.245,-18.8261615060808,-0.725857783886424
1.246,-18.7997720007515,-0.726798059271374
1.247,-18.7736675619029,-0.727736957119383
1.248,-18.7478467140804,-0.728674443492335
1.249,-18.7223080093931,-0.729610484530478
1.25,-18.69705002711,-0.730545046455283
1.251,-18.6720713732672,-0.731478095572362
1.252,-18.6473706802846,-0.732409598274341
1.253,-18.6229466065947,-0.733339521043799
1.254,-18.5987978362792,-0.734267830456161
1.255,-18.574923078717,-0.735194493182633
1.256,-18.5513210682412,-0.736119475993141
1.257,-18.5279905638049,-0.737042745759267
1.258,-18.5049303486568,-0.7379642694572
1.259,-18.4821392300248,-0.738884014170698
1.26,-18.4596160388095,-0.739801947094051
1.261,-18.4373596292847,-0.740718035535069
1.262,-18.415368878807,-0.741632246918038
1.263,-18.3936426875335,-0.742544548786745
1.264,-18.3721799781467,-0.743454908807453
1.265,-18.3509796955878,-0.744363294771915
1.266,-18.3300408067975,-0.745269674600397
1.267,-18.3093623004632,-0.746174016344685
1.268,-18.2889431867751,-0.747076288191135
1.269,-18.2687824971876,-0.747976458463693
1.27,-18.2488792841889,-0.748874495626954
1.271,-18.2292326210766,-0.749770368289211
1.272,-18.2098416017404,-0.750664045205515
1.273,-18.190705340451,-0.75155549528075
1.274,-18.1718229716553,-0.752444687572701
1.275,-18.1531936497786,-0.753331591295145
1.276,-18.1348165490316,-0.754216175820941
1.277,-18.1166908632245,-0.755098410685122
1.278,-18.0988158055868,-0.755978265588014
1.279,-18.0811906085923,-0.756855710398343
1.28,-18.0638145237904,-0.757730715156352
1.281,-18.046686821643,-0.75860325007694
1.282,-18.0298067913662,-0.759473285552774
1.283,-18.0131737407782,-0.760340792157473
1.284,-17.9967869961519,-0.761205740648711
1.285,-17.9806459020731,-0.762068101971406
1.286,-17.9647498213037,-0.762927847260873
1.287,-17.9490981346498,-0.763784947845985
1.288,-17.9336902408349,-0.764639375252378
1.289,-17.9185255563781,-0.765491101205605
1.29,-17.9036035154768,-0.766340097634349
1.291,-17.8889235698948,-0.767186336673607
1.292,-17.8744851888538,-0.768029790667907
1.293,-17.8602878589314,-0.768870432174516
1.294,-17.8463310839619,-0.769708233966654
1.295,-17.8326143849424,-0.770543169036724
1.296,-17.8191372999437,-0.771375210599553
1.297,-17.8058993840247,-0.772204332095608
1.298,-17.7929002091519,-0.773030507194264
1.299,-17.7801393641229,-0.773853709797045
1.3,-17.7676164544939,-0.774673914040882
1.301,-17.7553311025121,-0.775491094301386
1.302,-17.7432829470516,-0.776305225196109
1.303,-17.7314716435536,-0.777116281587832
1.304,-17.7198968639708,-0.777924238587838
1.305,-17.7085582967162,-0.778729071559214
1.306,-17.6974556466149,-0.77953075612014
1.307,-17.6865886348611,-0.780329268147194
1.308,-17.675956998978,-0.781124583778667
1.309,-17.6655604927828,-0.781916679417865
1.31,-17.6553988863542,-0.782705531736448
1.311,-17.6454719660053,-0.783491117677734
1.312,-17.635779534259,-0.784273414460067
1.313,-17.6263214098285,-0.785052399580114
1.314,-17.6170974276004,-0.785828050816256
1.315,-17.6081074386228,-0.786600346231905
1.316,-17.5993513100963,-0.787369264178869
1.317,-17.5908289253696,-0.788134783300734
1.318,-17.5825401839381,-0.788896882536205
1.319,-17.5744850014468,-0.7896555411225
1.32,-17.5666633096969,-0.79041073859873
1.321,-17.5590750566563,-0.791162454809269
1.322,-17.5517202064734,-0.79191066990717
1.323,-17.5445987394954,-0.792655364357547
1.324,-17.5377106522899,-0.793396518940969
1.325,-17.53105595767,-0.79413411475689
1.326,-17.5246346847246,-0.794868133227059
1.327,-17.5184468788503,-0.795598556098921
1.328,-17.5124926017896,-0.796325365449053
1.329,-17.5067719316707,-0.797048543686606
1.33,-17.5012849630528,-0.797768073556719
1.331,-17.4960318069742,-0.798483938143971
1.332,-17.4910125910053,-0.79919612087583
1.333,-17.4862274593041,-0.799904605526086
1.334,-17.4816765726773,-0.800609376218328
1.335,-17.4773601086441,-0.801310417429388
1.336,-17.4732782615042,-0.802007713992818
1.337,-17.4694312424108,-0.802701251102348
1.338,-17.465819279446,-0.803391014315375
1.339,-17.4624426177018,-0.804076989556436
1.34,-17.4593015193642,-0.804759163120682
1.341,-17.4563962638023,-0.805437521677387
1.342,-17.4537271476604,-0.806112052273426
1.343,-17.451294484956,-0.806782742336782
1.344,-17.4490986071803,-0.807449579680044
1.345,-17.4471398634045,-0.808112552503907
1.346,-17.4454186203897,-0.808771649400704
1.347,-17.4439352627011,-0.809426859357896
1.348,-17.4426901928275,-0.810078171761608
1.349,-17.4416838313045,-0.81072557640014
1.35,-17.4409166168427,-0.811369063467524
1.351,-17.4403890064607,-0.812008623567003
1.352,-17.4401014756224,-0.812644247714613
1.353,-17.4400545183792,-0.813275927342702
1.354,-17.4402486475177,-0.813903654303474
1.355,-17.4406843947115,-0.814527420872543
1.356,-17.4413623106781,-0.815147219752465
1.357,-17.4422829653419,-0.815763044076308
1.358,-17.4434469480008,-0.816374887411201
1.359,-17.4448548674995,-0.816982743761895
1.36,-17.4465073524071,-0.817586607574321
1.361,-17.4484050512009,-0.81818647373917
1.362,-17.4505486324553,-0.818782337595437
1.363,-17.4529387850363,-0.819374194934022
1.364,-17.4555762183021,-0.819962042001278
1.365,-17.4584616623093,-0.820545875502603
1.366,-17.4615958680247,-0.821125692606012
1.367,-17.4649796075442,-0.821701490945728
1.368,-17.4686136743165,-0.822273268625749
1.369,-17.4724988833744,-0.822841024223448
1.37,-17.4766360715716,-0.823404756793165
1.371,-17.4810260978265,-0.823964465869789
1.372,-17.4856698433723,-0.824520151472343
1.373,-17.4905682120148,-0.825071814107585
1.374,-17.4957221303959,-0.825619454773614
1.375,-17.5011325482654,-0.826163074963454
1.376,-17.5068004387593,-0.826702676668642
1.377,-17.5127267986856,-0.827238262382854
1.378,-17.5189126488184,-0.827769835105485
1.379,-17.5253590341985,-0.828297398345261
1.38,-17.5320670244433,-0.828820956123823
1.381,-17.5390377140638,-0.82934051297936
1.382,-17.5462722227902,-0.829856073970178
1.383,-17.5537716959063,-0.830367644678323
1.384,-17.5615373045921,-0.830875231213187
1.385,-17.5695702462754,-0.8313788402151
1.386,-17.5778717449931,-0.831878478858932
1.387,-17.5864430517604,-0.832374154857713
1.388,-17.5952854449516,-0.83286587646621
1.389,-17.6044002306884,-0.83335365248455
1.39,-17.6137887432401,-0.833837492261819
1.391,-17.6234523454331,-0.834317405699633
1.392,-17.6333924290707,-0.834793403255776
1.393,-17.6436104153649,-0.835265495947771
1.394,-17.6541077553775,-0.835733695356485
1.395,-17.6648859304742,-0.83619801362972
1.396,-17.6759464527893,-0.836658463485799
1.397,-17.6872908657027,-0.837115058217161
1.398,-17.6989207443288,-0.837567811693955
1.399,-17.7108376960188,-0.838016738367608
1.4,-17.7230433608748,-0.838461853274406
1.401,-17.7355394122779,-0.838903172039089
1.402,-17.7483275574297,-0.839340710878408
1.403,-17.7614095379074,-0.839774486604702
1.404,-17.774787130234,-0.840204516629476
1.405,-17.7884621464626,-0.840630818966946
1.406,-17.8024364347757,-0.841053412237597
1.407,-17.816711880101,-0.841472315671758
1.408,-17.8312904047422,-0.841887549113131
1.409,-17.8461739690264,-0.842299133022344
1.41,-17.861364571969,-0.842707088480491
1.411,-17.8768642519556,-0.843111437192652
1.412,-17.8926750874413,-0.843512201491449
1.413,-17.9087991976695,-0.84390940434053
1.414,-17.9252387434084,-0.844303069338115
1.415,-17.9419959277078,-0.84469322072048
1.416,-17.9590729966757,-0.845079883365479
1.417,-17.9764722402758,-0.845463082796022
1.418,-17.9941959931451,-0.845842845183575
1.419,-18.0122466354353,-0.846219197351621
1.42,-18.0306265936747,-0.846592166779134
1.421,-18.049338341655,-0.846961781604056
1.422,-18.0683844013408,-0.847328070626737
1.423,-18.0877673438041,-0.847691063313372
1.424,-18.1074897901846,-0.848050789799441
1.425,-18.1275544126756,-0.84840728089313
1.426,-18.1479639355369,-0.848760568078756
1.427,-18.168721136136,-0.849110683520154
1.428,-18.1898288460173,-0.849457660064064
1.429,-18.2112899520012,-0.849801531243542
1.43,-18.2331073973138,-0.85014233128128
1.431,-18.2552841827479,-0.850480095093024
1.432,-18.2778233678564,-0.850814858290845
1.433,-18.3007280721791,-0.851146657186532
1.434,-18.3240014765045,-0.851475528794873
1.435,-18.3476468241669,-0.851801510836978
1.436,-18.3716674223803,-0.85212464174355
1.437,-18.3960666436108,-0.852444960658182
1.438,-18.4208479269878,-0.852762507440588
1.439,-18.4460147797559,-0.853077322669881
1.44,-18.4715707787687,-0.853389447647778
1.441,-18.4975195720265,-0.853698924401809
1.442,-18.5238648802578,-0.854005795688537
1.443,-18.5506104985477,-0.854310104996712
1.444,-18.577760298014,-0.854611896550441
1.445,-18.6053182275327,-0.854911215312327
1.446,-18.6332883155147,-0.855208106986598
1.447,-18.6616746717354,-0.855502618022208
1.448,-18.6904814892191,-0.855794795615917
1.449,-18.7197130461793,-0.856084687715367
1.45,-18.7493737080189,-0.856372343022105
1.451,-18.7794679293897,-0.856657810994637
1.452,-18.8100002563152,-0.856941141851405
1.453,-18.8409753283785,-0.857222386573755
1.454,-18.8723978809771,-0.857501596908931
1.455,-18.9042727476473,-0.857778825372977
1.456,-18.9366048624609,-0.85805412525365
1.457,-18.9693992624964,-0.858327550613322
1.458,-19.0026610903878,-0.858599156291806
1.459,-19.0363955969532,-0.858868997909225
1.46,-19.0706081439068,-0.859137131868784
1.461,-19.1053042066565,-0.859403615359594
1.462,-19.1404893771916,-0.85966850635938
1.463,-19.1761693670618,-0.859931863637232
1.464,-19.2123500104535,-0.860193746756297
1.465,-19.2490372673642,-0.860454216076443
1.466,-19.2862372268811,-0.860713332756889
1.467,-19.323956110566,-0.860971158758837
1.468,-19.3622002759521,-0.861227756848011
1.469,-19.4009762201549,-0.861483190597236
1.47,-19.4402905836032,-0.861737524388919
1.471,-19.4801501538943,-0.861990823417545
1.472,-19.520561869778,-0.862243153692123
1.473,-19.5615328252733,-0.862494582038577
1.474,-19.6030702739252,-0.862745176102141
1.475,-19.6451816332049,-0.862995004349681
1.476,-19.6878744890596,-0.863244136072012
1.477,-19.7311566006178,-0.863492641386137
1.478,-19.7750359050557,-0.863740591237503
1.479,-19.819520522632,-0.863988057402174
1.48,-19.8646187618961,-0.864235112488973
1.481,-19.9103391250769,-0.86448182994159
1.482,-19.9566903136608,-0.864728284040657
1.483,-20.0036812341635,-0.864974549905778
1.484,-20.0513210041058,-0.865220703497475
1.485,-20.0996189581992,-0.865466821619172
1.486,-20.1485846547513,-0.865712981919052
1.487,-20.1982278822986,-0.865959262891922
1.488,-20.2485586664751,-0.866205743881018
1.489,-20.2995872771275,-0.866452505079757
1.49,-20.3513242356851,-0.866699627533433
1.491,-20.4037803227951,-0.866947193140896
1.492,-20.4569665862331,-0.867195284656145
1.493,-20.5108943491,-0.86744398568991
1.494,-20.5655752183162,-0.867693380711141
1.495,-20.621021093424,-0.867943555048471
1.496,-20.6772441757105,-0.868194594891629
1.497,-20.7342569776637,-0.86844658729278
1.498,-20.7920723327725,-0.868699620167824
1.499,-20.8507034056859,-0.868953782297648
1.5,-20.9101637027427,-0.86920916332931
1.501,-20.9704670828864,-0.869465853777137
1.502,-21.031627768979,-0.869723945023846
1.503,-21.0936603595275,-0.869983529321511
1.504,-21.1565798408382,-0.870244699792537
1.505,-21.2204015996131,-0.870507550430542
1.506,-21.2851414360027,-0.870772176101178
1.507,-21.3508155771321,-0.871038672542923
1.508,-21.4174406911125,-0.871307136367743
1.509,-21.4850339015555,-0.871577665061763
1.51,-21.553612802603,-0.871850356985827
1.511,-21.6231954744893,-0.872125311375982
1.512,-21.6938004996459,-0.872402628343957
1.513,-21.7654469793664,-0.872682408877484
1.514,-21.8381545510396,-0.872964754840623
1.515,-21.9119434059658,-0.873249768973995
1.516,-21.9868343077626,-0.873537554894913
1.517,-22.0628486113718,-0.873828217097486
1.518,-22.140008282669,-0.87412186095262
1.519,-22.2183359186823,-0.874418592707938
1.52,-22.297854768419,-0.874718519487674
1.521,-22.3785887542945,-0.875021749292416
1.522,-22.4605624941574,-0.875328390998831
1.523,-22.5438013238936,-0.87563855435928
1.524,-22.6283313205914,-0.875952350001372
1.525,-22.714179326236,-0.876269889427413
1.526,-22.801372971898,-0.876591285013804
1.527,-22.8899407023658,-0.876916650010314
1.528,-22.9799118011609,-0.877246098539318
1.529,-23.0713164158609,-0.877579745594912
1.53,-23.1641855836361,-0.877917707041963
1.531,-23.2585512568849,-0.878260099615034
1.532,-23.3544463288339,-0.878607040917289
1.533,-23.4519046589337,-0.878958649419244
1.534,-23.5509610978564,-0.879315044457451
1.535,-23.6516515118583,-0.879676346233099
1.536,-23.7540128062289,-0.880042675810502
1.537,-23.8580829474978,-0.880414155115515
1.538,-23.9639009840089,-0.880790906933835
1.539,-24.0715070644032,-0.881173054909215
1.54,-24.1809424534719,-0.881560723541587
1.541,-24.2922495447438,-0.881954038185051
1.542,-24.4054718690664,-0.882353125045829
1.543,-24.520654098306,-0.882758111180062
1.544,-24.637842043149,-0.883169124491531
1.545,-24.7570826438088,-0.883586293729239
1.546,-24.8784239522411,-0.884009748484963
1.547,-25.0019151042354,-0.884439619190621
1.548,-25.127606279473,-0.884876037115578
1.549,-25.2555486473226,-0.885319134363838
1.55,-25.3857942957672,-0.885769043871107
1.551,-25.5183961404223,-0.886225899401773
1.552,-25.6534078100926,-0.886689835545776
1.553,-25.7908835047235,-0.887160987715317
1.554,-25.9308778209071,-0.887639492141535
1.555,-26.0734455393018,-0.888125485870977
1.556,-26.2186413673807,-0.88861910676204
1.557,-26.3665196298365,-0.889120493481255
1.558,-26.5171338977031,-0.889629785499432
1.559,-26.6705365457831,-0.89014712308772
1.56,-26.8267782262765,-0.890672647313548
1.561,-26.9859072445418,-0.891206500036441
1.562,-27.1479688206705,-0.891748823903686
1.563,-27.3130042179751,-0.892299762345899
1.564,-27.4810497165579,-0.892859459572496
1.565,-27.6521354067994,-0.893428060566982
1.566,-27.8262837738903,-0.894005711082154
1.567,-28.003508040393,-0.894592557635164
1.568,-28.1838102293148,-0.895188747502447
1.569,-28.3671789053373,-0.895794428714541
1.57,-28.5535865468144,-0.896409750050761
1.571,-28.7429864961094,-0.897034861033745
1.572,-28.9353094311228,-0.897669911923864
1.573,-29.1304592969238,-0.898315053713513
1.574,-29.3283086339486,-0.898970438121234
1.575,-29.5286932392442,-0.899636217585778
1.576,-29.731406101061,-0.900312545259933
1.577,-29.9361905565561,-0.900999575004298
1.578,-30.1427326398336,-0.901697461380851
1.579,-30.3506526160379,-0.902406359646468
1.58,-30.5594957404378,-0.903126425746195
1.581,-30.7687223437046,-0.903857816306462
1.582,-30.9776974306331,-0.904600688628113
1.583,-31.1856800939911,-0.90535520067933
1.584,-31.3918131916333,-0.906121511088377
1.585,-31.5951139146409,-0.906899779136222
1.586,-31.7944660836116,-0.907690164748987
1.587,-31.9886152385039,-0.908492828490322
1.588,-32.1761678130961,-0.909307931553552
1.589,-32.355595872824,-0.910135635753708
1.59,-32.5252489935354,-0.910976103519438
1.591,-32.683374803462,-0.911829497884747
1.592,-32.8281494291738,-0.912695982480572
1.593,-32.9577185136996,-0.913575721526211
1.594,-33.0702485768477,-0.91446887982067
1.595,-33.163987287762,-0.915375622733755
1.596,-33.2373298251726,-0.916296116197081
1.597,-33.2888871126876,-0.917230526694921
1.598,-33.3175506113081,-0.918179021254889
1.599,-33.3225478266694,-0.919141767438462
1.6,-33.3034829791706,-0.920118933331381
1.601,-33.2603584748481,-0.921110687533873
1.602,-33.1935747790567,-0.922117199150736
1.603,-33.1039087072496,-0.923138637781242
1.604,-32.9924725566682,-0.924175173508919
1.605,-32.8606584595817,-0.925226976891158
1.606,-32.7100735183751,-0.926294218948677
1.607,-32.5424715632523,-0.927377071154819
1.608,-32.3596868404342,-0.928475705424688
1.609,-32.1635738285992,-0.929590294104135
1.61,-31.9559559916686,-0.930721009958638
1.611,-31.7385848827286,-0.931868026161909
1.612,-31.5131098169159,-0.93303151628447
1.613,-31.2810574366868,-0.934211654281991
1.614,-31.0438199239256,-0.935408614483526
1.615,-30.8026503348148,-0.936622571579507
1.616,-30.5586634803222,-0.937853700609711
1.617,-30.3128408753036,-0.939102176950936
1.618,-30.0660384676177,-0.940368176304632
1.619,-29.8189960845096,-0.941651874684287
1.62,-29.5723477616745,-0.942953448402732
1.621,-29.3266323294877,-0.944273074059238
1.622,-29.082303810131,-0.945610928526449
1.623,-28.8397413254236,-0.946967188937233
1.624,-28.5992583292462,-0.948342032671297
1.625,-28.3611110641964,-0.949735637341697
1.626,-28.125506204134,-0.951148180781163
1.627,-27.8926076873013,-0.952579841028291
1.628,-27.6625427730506,-0.954030796313555
1.629,-27.4354073725629,-0.955501225045222
1.63,-27.2112707133308,-0.956991305795067
1.631,-26.9901794009406,-0.958501217283909
1.632,-26.7721609416796,-0.96003113836708
1.633,-26.5572267870115,-0.961581248019698
1.634,-26.3453749570226,-0.963151725321745
1.635,-26.1365922952081,-0.964742749443079
